Date,PLUG
2011-12-22,2.119999885559082
2011-12-23,2.140000104904175
2011-12-27,2.0799999237060547
2011-12-28,2.0
2011-12-29,2.009999990463257
2011-12-30,2.0399999618530273
2012-01-03,2.0
2012-01-04,2.0199999809265137
2012-01-05,1.9800000190734863
2012-01-06,1.9299999475479126
2012-01-09,1.8600000143051147
2012-01-10,1.8300000429153442
2012-01-11,1.9800000190734863
2012-01-12,1.9700000286102295
2012-01-13,1.9500000476837158
2012-01-17,1.9500000476837158
2012-01-18,1.9299999475479126
2012-01-19,1.9900000095367432
2012-01-20,2.0
2012-01-23,1.9800000190734863
2012-01-24,1.9900000095367432
2012-01-25,1.9700000286102295
2012-01-26,2.0199999809265137
2012-01-27,2.0
2012-01-30,2.0199999809265137
2012-01-31,1.940000057220459
2012-02-01,1.9900000095367432
2012-02-02,2.0
2012-02-03,2.0299999713897705
2012-02-06,2.0399999618530273
2012-02-07,2.359999895095825
2012-02-08,2.2799999713897705
2012-02-09,2.359999895095825
2012-02-10,2.2699999809265137
2012-02-13,2.2699999809265137
2012-02-14,2.240000009536743
2012-02-15,2.319999933242798
2012-02-16,2.2699999809265137
2012-02-17,2.309999942779541
2012-02-21,2.3299999237060547
2012-02-22,2.549999952316284
2012-02-23,2.440000057220459
2012-02-24,2.380000114440918
2012-02-27,2.4200000762939453
2012-02-28,2.259999990463257
2012-02-29,2.2200000286102295
2012-03-01,2.0999999046325684
2012-03-02,2.069999933242798
2012-03-05,2.059999942779541
2012-03-06,2.049999952316284
2012-03-07,2.0999999046325684
2012-03-08,1.909999966621399
2012-03-09,1.7699999809265137
2012-03-12,1.7000000476837158
2012-03-13,1.7999999523162842
2012-03-14,1.7799999713897705
2012-03-15,1.7999999523162842
2012-03-16,1.7999999523162842
2012-03-19,1.7699999809265137
2012-03-20,1.7100000381469727
2012-03-21,1.6100000143051147
2012-03-22,1.409999966621399
2012-03-23,1.399999976158142
2012-03-26,1.4500000476837158
2012-03-27,1.3600000143051147
2012-03-28,1.2799999713897705
2012-03-29,1.340000033378601
2012-03-30,1.309999942779541
2012-04-02,1.2699999809265137
2012-04-03,1.2999999523162842
2012-04-04,1.2400000095367432
2012-04-05,1.2699999809265137
2012-04-09,1.1799999475479126
2012-04-10,1.1699999570846558
2012-04-11,1.3300000429153442
2012-04-12,1.2899999618530273
2012-04-13,1.2699999809265137
2012-04-16,1.2899999618530273
2012-04-17,1.2599999904632568
2012-04-18,1.2200000286102295
2012-04-19,1.2400000095367432
2012-04-20,1.2200000286102295
2012-04-23,1.2100000381469727
2012-04-24,1.2599999904632568
2012-04-25,1.2599999904632568
2012-04-26,1.2599999904632568
2012-04-27,1.2400000095367432
2012-04-30,1.3200000524520874
2012-05-01,1.309999942779541
2012-05-02,1.2999999523162842
2012-05-03,1.2599999904632568
2012-05-04,1.2799999713897705
2012-05-07,1.2899999618530273
2012-05-08,1.2300000190734863
2012-05-09,1.2400000095367432
2012-05-10,1.2300000190734863
2012-05-11,1.2799999713897705
2012-05-14,1.2799999713897705
2012-05-15,1.2300000190734863
2012-05-16,1.2200000286102295
2012-05-17,1.2200000286102295
2012-05-18,1.1699999570846558
2012-05-21,1.2100000381469727
2012-05-22,1.1799999475479126
2012-05-23,1.190000057220459
2012-05-24,1.1799999475479126
2012-05-25,1.190000057220459
2012-05-29,1.1799999475479126
2012-05-30,1.149999976158142
2012-05-31,1.149999976158142
2012-06-01,1.1699999570846558
2012-06-04,1.2000000476837158
2012-06-05,1.190000057220459
2012-06-06,1.2000000476837158
2012-06-07,1.1799999475479126
2012-06-08,1.1799999475479126
2012-06-11,1.159999966621399
2012-06-12,1.1699999570846558
2012-06-13,1.1799999475479126
2012-06-14,1.1699999570846558
2012-06-15,1.1399999856948853
2012-06-18,1.149999976158142
2012-06-19,1.149999976158142
2012-06-20,1.1399999856948853
2012-06-21,1.1200000047683716
2012-06-22,1.149999976158142
2012-06-25,1.1100000143051147
2012-06-26,1.1200000047683716
2012-06-27,1.100000023841858
2012-06-28,1.1200000047683716
2012-06-29,1.1399999856948853
2012-07-02,1.1399999856948853
2012-07-03,1.159999966621399
2012-07-05,1.1399999856948853
2012-07-06,1.1299999952316284
2012-07-09,1.1100000143051147
2012-07-10,1.1100000143051147
2012-07-11,1.100000023841858
2012-07-12,1.1100000143051147
2012-07-13,1.1100000143051147
2012-07-16,1.1100000143051147
2012-07-17,1.149999976158142
2012-07-18,1.1699999570846558
2012-07-19,1.149999976158142
2012-07-20,1.1699999570846558
2012-07-23,1.149999976158142
2012-07-24,1.149999976158142
2012-07-25,1.1299999952316284
2012-07-26,1.149999976158142
2012-07-27,1.1699999570846558
2012-07-30,1.159999966621399
2012-07-31,1.2000000476837158
2012-08-01,1.2200000286102295
2012-08-02,1.2200000286102295
2012-08-03,1.2000000476837158
2012-08-06,1.25
2012-08-07,1.2100000381469727
2012-08-08,1.2000000476837158
2012-08-09,1.2100000381469727
2012-08-10,1.2200000286102295
2012-08-13,1.2100000381469727
2012-08-14,1.1299999952316284
2012-08-15,1.0199999809265137
2012-08-16,1.0299999713897705
2012-08-17,1.0499999523162842
2012-08-20,1.059999942779541
2012-08-21,1.100000023841858
2012-08-22,1.0800000429153442
2012-08-23,1.0499999523162842
2012-08-24,1.059999942779541
2012-08-27,1.0499999523162842
2012-08-28,1.0299999713897705
2012-08-29,1.0299999713897705
2012-08-30,0.9900000095367432
2012-08-31,0.9599999785423279
2012-09-04,0.949999988079071
2012-09-05,0.949999988079071
2012-09-06,0.8799999952316284
2012-09-07,0.8199999928474426
2012-09-10,0.8700000047683716
2012-09-11,0.8399999737739563
2012-09-12,0.8199999928474426
2012-09-13,0.8500000238418579
2012-09-14,0.8799999952316284
2012-09-17,0.8500000238418579
2012-09-18,0.8399999737739563
2012-09-19,0.8100000023841858
2012-09-20,0.8199999928474426
2012-09-21,0.8100000023841858
2012-09-24,0.8399999737739563
2012-09-25,0.800000011920929
2012-09-26,0.8299999833106995
2012-09-27,0.8399999737739563
2012-09-28,0.8299999833106995
2012-10-01,0.8299999833106995
2012-10-02,0.8199999928474426
2012-10-03,0.8399999737739563
2012-10-04,0.8500000238418579
2012-10-05,0.8399999737739563
2012-10-08,0.8299999833106995
2012-10-09,0.8399999737739563
2012-10-10,0.8600000143051147
2012-10-11,0.8700000047683716
2012-10-12,0.8999999761581421
2012-10-15,0.8500000238418579
2012-10-16,0.8399999737739563
2012-10-17,0.8100000023841858
2012-10-18,0.7900000214576721
2012-10-19,0.75
2012-10-22,0.7599999904632568
2012-10-23,0.699999988079071
2012-10-24,0.7599999904632568
2012-10-25,0.7400000095367432
2012-10-26,0.7400000095367432
2012-10-31,0.7400000095367432
2012-11-01,0.7699999809265137
2012-11-02,0.7900000214576721
2012-11-05,0.7799999713897705
2012-11-06,0.7599999904632568
2012-11-07,0.800000011920929
2012-11-08,0.7599999904632568
2012-11-09,0.75
2012-11-12,0.7400000095367432
2012-11-13,0.699999988079071
2012-11-14,0.7400000095367432
2012-11-15,0.7300000190734863
2012-11-16,0.7200000286102295
2012-11-19,0.6399999856948853
2012-11-20,0.5899999737739563
2012-11-21,0.5899999737739563
2012-11-23,0.6100000143051147
2012-11-26,0.6800000071525574
2012-11-27,0.6200000047683716
2012-11-28,0.6000000238418579
2012-11-29,0.6000000238418579
2012-11-30,0.6200000047683716
2012-12-03,0.6700000166893005
2012-12-04,0.6600000262260437
2012-12-05,0.6499999761581421
2012-12-06,0.6299999952316284
2012-12-07,0.6499999761581421
2012-12-10,0.6399999856948853
2012-12-11,0.6399999856948853
2012-12-12,0.6000000238418579
2012-12-13,0.6100000143051147
2012-12-14,0.6299999952316284
2012-12-17,0.6100000143051147
2012-12-18,0.6100000143051147
2012-12-19,0.6000000238418579
2012-12-20,0.6000000238418579
2012-12-21,0.5699999928474426
2012-12-24,0.5699999928474426
2012-12-26,0.5799999833106995
2012-12-27,0.5799999833106995
2012-12-28,0.5400000214576721
2012-12-31,0.5
2013-01-02,0.5
2013-01-03,0.5099999904632568
2013-01-04,0.5299999713897705
2013-01-07,0.5299999713897705
2013-01-08,0.5400000214576721
2013-01-09,0.5899999737739563
2013-01-10,0.6800000071525574
2013-01-11,0.6499999761581421
2013-01-14,0.5899999737739563
2013-01-15,0.550000011920929
2013-01-16,0.47999998927116394
2013-01-17,0.47999998927116394
2013-01-18,0.49000000953674316
2013-01-22,0.44999998807907104
2013-01-23,0.4699999988079071
2013-01-24,0.4699999988079071
2013-01-25,0.49000000953674316
2013-01-28,0.4699999988079071
2013-01-29,0.4699999988079071
2013-01-30,0.46000000834465027
2013-01-31,0.44999998807907104
2013-02-01,0.4399999976158142
2013-02-04,0.41999998688697815
2013-02-05,0.4099999964237213
2013-02-06,0.3700000047683716
2013-02-07,0.4000000059604645
2013-02-08,0.4000000059604645
2013-02-11,0.38999998569488525
2013-02-12,0.3400000035762787
2013-02-13,0.25
2013-02-14,0.11999999731779099
2013-02-15,0.14000000059604645
2013-02-19,0.15000000596046448
2013-02-20,0.14000000059604645
2013-02-21,0.12999999523162842
2013-02-22,0.12999999523162842
2013-02-25,0.11999999731779099
2013-02-26,0.11999999731779099
2013-02-27,0.12999999523162842
2013-02-28,0.17000000178813934
2013-03-01,0.15000000596046448
2013-03-04,0.17000000178813934
2013-03-05,0.17000000178813934
2013-03-06,0.18000000715255737
2013-03-07,0.17000000178813934
2013-03-08,0.17000000178813934
2013-03-11,0.17000000178813934
2013-03-12,0.18000000715255737
2013-03-13,0.1599999964237213
2013-03-14,0.17000000178813934
2013-03-15,0.18000000715255737
2013-03-18,0.2199999988079071
2013-03-19,0.27000001072883606
2013-03-20,0.20000000298023224
2013-03-21,0.20999999344348907
2013-03-22,0.23000000417232513
2013-03-25,0.25
2013-03-26,0.23000000417232513
2013-03-27,0.23000000417232513
2013-03-28,0.2199999988079071
2013-04-01,0.17000000178813934
2013-04-02,0.1899999976158142
2013-04-03,0.18000000715255737
2013-04-04,0.18000000715255737
2013-04-05,0.1899999976158142
2013-04-08,0.18000000715255737
2013-04-09,0.17000000178813934
2013-04-10,0.17000000178813934
2013-04-11,0.17000000178813934
2013-04-12,0.18000000715255737
2013-04-15,0.18000000715255737
2013-04-16,0.1599999964237213
2013-04-17,0.1599999964237213
2013-04-18,0.1599999964237213
2013-04-19,0.1599999964237213
2013-04-22,0.15000000596046448
2013-04-23,0.1599999964237213
2013-04-24,0.1599999964237213
2013-04-25,0.1599999964237213
2013-04-26,0.1599999964237213
2013-04-29,0.1599999964237213
2013-04-30,0.1599999964237213
2013-05-01,0.1599999964237213
2013-05-02,0.1599999964237213
2013-05-03,0.15000000596046448
2013-05-06,0.15000000596046448
2013-05-07,0.1599999964237213
2013-05-08,0.23999999463558197
2013-05-09,0.25
2013-05-10,0.23000000417232513
2013-05-13,0.25
2013-05-14,0.25
2013-05-15,0.23000000417232513
2013-05-16,0.23999999463558197
2013-05-17,0.23999999463558197
2013-05-20,0.25
2013-05-21,0.3199999928474426
2013-05-22,0.27000001072883606
2013-05-23,0.2800000011920929
2013-05-24,0.33000001311302185
2013-05-28,0.44999998807907104
2013-05-29,0.4300000071525574
2013-05-30,0.3700000047683716
2013-05-31,0.3799999952316284
2013-06-03,0.38999998569488525
2013-06-04,0.3499999940395355
2013-06-05,0.3499999940395355
2013-06-06,0.3700000047683716
2013-06-07,0.3799999952316284
2013-06-10,0.4699999988079071
2013-06-11,0.5099999904632568
2013-06-12,0.5
2013-06-13,0.46000000834465027
2013-06-14,0.4399999976158142
2013-06-17,0.4099999964237213
2013-06-18,0.4300000071525574
2013-06-19,0.44999998807907104
2013-06-20,0.41999998688697815
2013-06-21,0.41999998688697815
2013-06-24,0.38999998569488525
2013-06-25,0.41999998688697815
2013-06-26,0.38999998569488525
2013-06-27,0.38999998569488525
2013-06-28,0.3799999952316284
2013-07-01,0.36000001430511475
2013-07-02,0.30000001192092896
2013-07-03,0.2800000011920929
2013-07-05,0.33000001311302185
2013-07-08,0.3799999952316284
2013-07-09,0.3799999952316284
2013-07-10,0.3799999952316284
2013-07-11,0.3799999952316284
2013-07-12,0.38999998569488525
2013-07-15,0.3700000047683716
2013-07-16,0.3700000047683716
2013-07-17,0.3799999952316284
2013-07-18,0.38999998569488525
2013-07-19,0.4000000059604645
2013-07-22,0.4000000059604645
2013-07-23,0.38999998569488525
2013-07-24,0.3700000047683716
2013-07-25,0.4000000059604645
2013-07-26,0.38999998569488525
2013-07-29,0.38999998569488525
2013-07-30,0.46000000834465027
2013-07-31,0.4399999976158142
2013-08-01,0.4099999964237213
2013-08-02,0.41999998688697815
2013-08-05,0.46000000834465027
2013-08-06,0.5400000214576721
2013-08-07,0.47999998927116394
2013-08-08,0.4099999964237213
2013-08-09,0.4099999964237213
2013-08-12,0.4300000071525574
2013-08-13,0.41999998688697815
2013-08-14,0.4000000059604645
2013-08-15,0.3799999952316284
2013-08-16,0.3799999952316284
2013-08-19,0.3700000047683716
2013-08-20,0.4000000059604645
2013-08-21,0.4099999964237213
2013-08-22,0.41999998688697815
2013-08-23,0.4399999976158142
2013-08-26,0.47999998927116394
2013-08-27,0.5099999904632568
2013-08-28,0.5699999928474426
2013-08-29,0.5099999904632568
2013-08-30,0.5299999713897705
2013-09-03,0.5400000214576721
2013-09-04,0.5699999928474426
2013-09-05,0.6200000047683716
2013-09-06,0.6800000071525574
2013-09-09,0.7599999904632568
2013-09-10,0.6800000071525574
2013-09-11,0.5400000214576721
2013-09-12,0.5600000023841858
2013-09-13,0.5600000023841858
2013-09-16,0.6200000047683716
2013-09-17,0.5899999737739563
2013-09-18,0.5899999737739563
2013-09-19,0.6200000047683716
2013-09-20,0.5699999928474426
2013-09-23,0.5799999833106995
2013-09-24,0.5899999737739563
2013-09-25,0.6299999952316284
2013-09-26,0.6399999856948853
2013-09-27,0.699999988079071
2013-09-30,0.7400000095367432
2013-10-01,0.7099999785423279
2013-10-02,0.699999988079071
2013-10-03,0.6800000071525574
2013-10-04,0.7099999785423279
2013-10-07,0.7099999785423279
2013-10-08,0.6200000047683716
2013-10-09,0.5699999928474426
2013-10-10,0.6700000166893005
2013-10-11,0.6800000071525574
2013-10-14,0.6399999856948853
2013-10-15,0.6200000047683716
2013-10-16,0.5799999833106995
2013-10-17,0.6100000143051147
2013-10-18,0.6299999952316284
2013-10-21,0.6200000047683716
2013-10-22,0.5799999833106995
2013-10-23,0.5699999928474426
2013-10-24,0.5600000023841858
2013-10-25,0.5799999833106995
2013-10-28,0.6000000238418579
2013-10-29,0.6000000238418579
2013-10-30,0.6100000143051147
2013-10-31,0.5799999833106995
2013-11-01,0.5799999833106995
2013-11-04,0.5699999928474426
2013-11-05,0.550000011920929
2013-11-06,0.47999998927116394
2013-11-07,0.5199999809265137
2013-11-08,0.5299999713897705
2013-11-11,0.5299999713897705
2013-11-12,0.5299999713897705
2013-11-13,0.550000011920929
2013-11-14,0.6700000166893005
2013-11-15,0.6800000071525574
2013-11-18,0.6800000071525574
2013-11-19,0.6600000262260437
2013-11-20,0.6399999856948853
2013-11-21,0.6399999856948853
2013-11-22,0.6600000262260437
2013-11-25,0.6299999952316284
2013-11-26,0.6600000262260437
2013-11-27,0.7099999785423279
2013-11-29,0.7400000095367432
2013-12-02,0.8199999928474426
2013-12-03,0.7900000214576721
2013-12-04,1.2699999809265137
2013-12-05,1.809999942779541
2013-12-06,2.059999942779541
2013-12-09,1.6799999475479126
2013-12-10,1.8700000047683716
2013-12-11,1.7699999809265137
2013-12-12,1.9800000190734863
2013-12-13,2.0899999141693115
2013-12-16,1.9500000476837158
2013-12-17,1.809999942779541
2013-12-18,1.8200000524520874
2013-12-19,1.7999999523162842
2013-12-20,1.840000033378601
2013-12-23,1.7699999809265137
2013-12-24,1.75
2013-12-26,1.7200000286102295
2013-12-27,1.659999966621399
2013-12-30,1.6299999952316284
2013-12-31,1.5499999523162842
2014-01-02,2.3299999237060547
2014-01-03,2.609999895095825
2014-01-06,2.7699999809265137
2014-01-07,3.8499999046325684
2014-01-08,4.550000190734863
2014-01-09,3.319999933242798
2014-01-10,3.6500000953674316
2014-01-13,3.630000114440918
2014-01-14,3.5899999141693115
2014-01-15,3.799999952316284
2014-01-16,3.549999952316284
2014-01-17,3.4800000190734863
2014-01-21,3.5
2014-01-22,3.3399999141693115
2014-01-23,3.0799999237060547
2014-01-24,2.809999942779541
2014-01-27,2.609999895095825
2014-01-28,2.690000057220459
2014-01-29,2.9700000286102295
2014-01-30,3.119999885559082
2014-01-31,3.0199999809265137
2014-02-03,2.8399999141693115
2014-02-04,3.2699999809265137
2014-02-05,3.069999933242798
2014-02-06,3.180000066757202
2014-02-07,3.0999999046325684
2014-02-10,3.549999952316284
2014-02-11,3.509999990463257
2014-02-12,3.740000009536743
2014-02-13,3.940000057220459
2014-02-14,3.7799999713897705
2014-02-18,3.869999885559082
2014-02-19,3.5899999141693115
2014-02-20,3.700000047683716
2014-02-21,3.630000114440918
2014-02-24,3.690000057220459
2014-02-25,3.9000000953674316
2014-02-26,4.409999847412109
2014-02-27,4.369999885559082
2014-02-28,4.670000076293945
2014-03-03,5.820000171661377
2014-03-04,6.690000057220459
2014-03-05,6.75
2014-03-06,6.360000133514404
2014-03-07,8.270000457763672
2014-03-10,10.3100004196167
2014-03-11,6.03000020980835
2014-03-12,6.800000190734863
2014-03-13,8.0
2014-03-14,6.710000038146973
2014-03-17,6.510000228881836
2014-03-18,5.960000038146973
2014-03-19,6.210000038146973
2014-03-20,5.96999979019165
2014-03-21,5.940000057220459
2014-03-24,5.690000057220459
2014-03-25,8.479999542236328
2014-03-26,6.449999809265137
2014-03-27,6.889999866485596
2014-03-28,6.900000095367432
2014-03-31,7.099999904632568
2014-04-01,7.539999961853027
2014-04-02,7.480000019073486
2014-04-03,7.630000114440918
2014-04-04,7.119999885559082
2014-04-07,6.739999771118164
2014-04-08,7.210000038146973
2014-04-09,7.150000095367432
2014-04-10,7.039999961853027
2014-04-11,7.289999961853027
2014-04-14,7.320000171661377
2014-04-15,6.989999771118164
2014-04-16,7.079999923706055
2014-04-17,7.320000171661377
2014-04-21,7.010000228881836
2014-04-22,6.699999809265137
2014-04-23,6.409999847412109
2014-04-24,6.010000228881836
2014-04-25,5.369999885559082
2014-04-28,4.659999847412109
2014-04-29,4.809999942779541
2014-04-30,4.650000095367432
2014-05-01,4.690000057220459
2014-05-02,4.5
2014-05-05,4.059999942779541
2014-05-06,3.799999952316284
2014-05-07,3.950000047683716
2014-05-08,3.640000104904175
2014-05-09,3.7200000286102295
2014-05-12,3.9000000953674316
2014-05-13,4.090000152587891
2014-05-14,3.819999933242798
2014-05-15,4.03000020980835
2014-05-16,4.289999961853027
2014-05-19,4.489999771118164
2014-05-20,4.400000095367432
2014-05-21,4.429999828338623
2014-05-22,4.300000190734863
2014-05-23,4.090000152587891
2014-05-27,4.0
2014-05-28,4.360000133514404
2014-05-29,4.360000133514404
2014-05-30,4.349999904632568
2014-06-02,4.380000114440918
2014-06-03,4.409999847412109
2014-06-04,4.349999904632568
2014-06-05,4.440000057220459
2014-06-06,4.389999866485596
2014-06-09,4.309999942779541
2014-06-10,4.190000057220459
2014-06-11,4.079999923706055
2014-06-12,4.110000133514404
2014-06-13,4.150000095367432
2014-06-16,4.099999904632568
2014-06-17,4.289999961853027
2014-06-18,5.050000190734863
2014-06-19,4.699999809265137
2014-06-20,4.800000190734863
2014-06-23,4.800000190734863
2014-06-24,4.449999809265137
2014-06-25,4.53000020980835
2014-06-26,4.739999771118164
2014-06-27,4.730000019073486
2014-06-30,4.679999828338623
2014-07-01,4.71999979019165
2014-07-02,4.550000190734863
2014-07-03,4.519999980926514
2014-07-07,4.480000019073486
2014-07-08,4.329999923706055
2014-07-09,4.329999923706055
2014-07-10,4.25
2014-07-11,4.230000019073486
2014-07-14,4.179999828338623
2014-07-15,4.849999904632568
2014-07-16,4.769999980926514
2014-07-17,4.579999923706055
2014-07-18,5.03000020980835
2014-07-21,5.690000057220459
2014-07-22,5.46999979019165
2014-07-23,5.630000114440918
2014-07-24,5.389999866485596
2014-07-25,5.420000076293945
2014-07-28,5.519999980926514
2014-07-29,5.769999980926514
2014-07-30,5.699999809265137
2014-07-31,5.420000076293945
2014-08-01,5.380000114440918
2014-08-04,5.409999847412109
2014-08-05,5.269999980926514
2014-08-06,5.320000171661377
2014-08-07,5.550000190734863
2014-08-08,5.650000095367432
2014-08-11,5.820000171661377
2014-08-12,5.650000095367432
2014-08-13,5.860000133514404
2014-08-14,6.110000133514404
2014-08-15,5.920000076293945
2014-08-18,5.940000057220459
2014-08-19,5.860000133514404
2014-08-20,5.869999885559082
2014-08-21,5.809999942779541
2014-08-22,5.889999866485596
2014-08-25,6.010000228881836
2014-08-26,5.75
2014-08-27,5.760000228881836
2014-08-28,5.550000190734863
2014-08-29,5.579999923706055
2014-09-02,5.420000076293945
2014-09-03,5.239999771118164
2014-09-04,5.25
2014-09-05,5.429999828338623
2014-09-08,5.46999979019165
2014-09-09,5.269999980926514
2014-09-10,5.059999942779541
2014-09-11,5.139999866485596
2014-09-12,5.099999904632568
2014-09-15,4.78000020980835
2014-09-16,4.670000076293945
2014-09-17,4.619999885559082
2014-09-18,4.309999942779541
2014-09-19,4.429999828338623
2014-09-22,4.179999828338623
2014-09-23,4.579999923706055
2014-09-24,4.460000038146973
2014-09-25,4.300000190734863
2014-09-26,4.349999904632568
2014-09-29,4.46999979019165
2014-09-30,4.590000152587891
2014-10-01,4.409999847412109
2014-10-02,4.570000171661377
2014-10-03,4.559999942779541
2014-10-06,4.409999847412109
2014-10-07,4.300000190734863
2014-10-08,4.550000190734863
2014-10-09,4.409999847412109
2014-10-10,4.440000057220459
2014-10-13,4.230000019073486
2014-10-14,4.340000152587891
2014-10-15,4.369999885559082
2014-10-16,4.400000095367432
2014-10-17,4.380000114440918
2014-10-20,4.449999809265137
2014-10-21,4.409999847412109
2014-10-22,4.289999961853027
2014-10-23,4.300000190734863
2014-10-24,4.340000152587891
2014-10-27,4.300000190734863
2014-10-28,4.420000076293945
2014-10-29,4.440000057220459
2014-10-30,4.489999771118164
2014-10-31,4.710000038146973
2014-11-03,5.139999866485596
2014-11-04,5.349999904632568
2014-11-05,4.960000038146973
2014-11-06,5.119999885559082
2014-11-07,5.300000190734863
2014-11-10,5.28000020980835
2014-11-11,5.079999923706055
2014-11-12,4.239999771118164
2014-11-13,4.059999942779541
2014-11-14,3.7200000286102295
2014-11-17,3.7200000286102295
2014-11-18,4.039999961853027
2014-11-19,3.9600000381469727
2014-11-20,3.940000057220459
2014-11-21,3.930000066757202
2014-11-24,3.950000047683716
2014-11-25,4.0
2014-11-26,3.9600000381469727
2014-11-28,3.819999933242798
2014-12-01,3.5399999618530273
2014-12-02,3.5999999046325684
2014-12-03,3.5
2014-12-04,3.700000047683716
2014-12-05,3.5999999046325684
2014-12-08,3.369999885559082
2014-12-09,3.2799999713897705
2014-12-10,3.190000057220459
2014-12-11,3.0999999046325684
2014-12-12,2.930000066757202
2014-12-15,2.7699999809265137
2014-12-16,2.7300000190734863
2014-12-17,2.940000057220459
2014-12-18,2.9200000762939453
2014-12-19,3.049999952316284
2014-12-22,3.049999952316284
2014-12-23,3.059999942779541
2014-12-24,3.049999952316284
2014-12-26,3.0799999237060547
2014-12-29,3.130000114440918
2014-12-30,3.119999885559082
2014-12-31,3.0
2015-01-02,2.9800000190734863
2015-01-05,3.009999990463257
2015-01-06,3.049999952316284
2015-01-07,3.049999952316284
2015-01-08,3.0799999237060547
2015-01-09,3.009999990463257
2015-01-12,2.940000057220459
2015-01-13,2.9100000858306885
2015-01-14,2.75
2015-01-15,2.549999952316284
2015-01-16,2.6700000762939453
2015-01-20,2.5999999046325684
2015-01-21,2.680000066757202
2015-01-22,2.9000000953674316
2015-01-23,2.869999885559082
2015-01-26,3.069999933242798
2015-01-27,3.180000066757202
2015-01-28,2.890000104904175
2015-01-29,2.75
2015-01-30,2.6700000762939453
2015-02-02,2.7799999713897705
2015-02-03,2.880000114440918
2015-02-04,2.869999885559082
2015-02-05,2.890000104904175
2015-02-06,2.9100000858306885
2015-02-09,2.9100000858306885
2015-02-10,3.059999942779541
2015-02-11,3.259999990463257
2015-02-12,3.1500000953674316
2015-02-13,3.1500000953674316
2015-02-17,3.140000104904175
2015-02-18,3.069999933242798
2015-02-19,3.140000104904175
2015-02-20,3.240000009536743
2015-02-23,3.2799999713897705
2015-02-24,3.1600000858306885
2015-02-25,3.119999885559082
2015-02-26,3.109999895095825
2015-02-27,3.0799999237060547
2015-03-02,3.130000114440918
2015-03-03,3.0199999809265137
2015-03-04,2.930000066757202
2015-03-05,2.9700000286102295
2015-03-06,2.9700000286102295
2015-03-09,2.9100000858306885
2015-03-10,2.859999895095825
2015-03-11,2.799999952316284
2015-03-12,2.7799999713897705
2015-03-13,2.859999895095825
2015-03-16,2.75
2015-03-17,2.609999895095825
2015-03-18,2.5899999141693115
2015-03-19,2.7100000381469727
2015-03-20,2.6600000858306885
2015-03-23,2.6500000953674316
2015-03-24,2.6700000762939453
2015-03-25,2.630000114440918
2015-03-26,2.619999885559082
2015-03-27,2.640000104904175
2015-03-30,2.680000066757202
2015-03-31,2.5899999141693115
2015-04-01,2.5199999809265137
2015-04-02,2.559999942779541
2015-04-06,2.5199999809265137
2015-04-07,2.509999990463257
2015-04-08,2.490000009536743
2015-04-09,2.619999885559082
2015-04-10,2.609999895095825
2015-04-13,2.5899999141693115
2015-04-14,2.6700000762939453
2015-04-15,2.7799999713897705
2015-04-16,2.7200000286102295
2015-04-17,2.6700000762939453
2015-04-20,2.7200000286102295
2015-04-21,2.6700000762939453
2015-04-22,2.6500000953674316
2015-04-23,2.6700000762939453
2015-04-24,2.6500000953674316
2015-04-27,2.5899999141693115
2015-04-28,2.569999933242798
2015-04-29,2.559999942779541
2015-04-30,2.5399999618530273
2015-05-01,2.490000009536743
2015-05-04,2.5
2015-05-05,2.4200000762939453
2015-05-06,2.4600000381469727
2015-05-07,2.4600000381469727
2015-05-08,2.430000066757202
2015-05-11,2.549999952316284
2015-05-12,2.630000114440918
2015-05-13,2.619999885559082
2015-05-14,2.630000114440918
2015-05-15,2.609999895095825
2015-05-18,2.5799999237060547
2015-05-19,2.680000066757202
2015-05-20,2.619999885559082
2015-05-21,2.619999885559082
2015-05-22,2.5799999237060547
2015-05-26,2.5799999237060547
2015-05-27,2.7100000381469727
2015-05-28,2.7300000190734863
2015-05-29,2.7200000286102295
2015-06-01,2.680000066757202
2015-06-02,2.799999952316284
2015-06-03,2.819999933242798
2015-06-04,2.740000009536743
2015-06-05,2.740000009536743
2015-06-08,2.740000009536743
2015-06-09,2.690000057220459
2015-06-10,2.700000047683716
2015-06-11,2.690000057220459
2015-06-12,2.690000057220459
2015-06-15,2.690000057220459
2015-06-16,2.6600000858306885
2015-06-17,2.5899999141693115
2015-06-18,2.5899999141693115
2015-06-19,2.5999999046325684
2015-06-22,2.640000104904175
2015-06-23,2.630000114440918
2015-06-24,2.5799999237060547
2015-06-25,2.569999933242798
2015-06-26,2.569999933242798
2015-06-29,2.450000047683716
2015-06-30,2.450000047683716
2015-07-01,2.3499999046325684
2015-07-02,2.319999933242798
2015-07-06,2.2300000190734863
2015-07-07,2.5399999618530273
2015-07-08,2.3399999141693115
2015-07-09,2.3299999237060547
2015-07-10,2.2799999713897705
2015-07-13,2.3499999046325684
2015-07-14,2.3399999141693115
2015-07-15,2.2899999618530273
2015-07-16,2.309999942779541
2015-07-17,2.380000114440918
2015-07-20,2.369999885559082
2015-07-21,2.4800000190734863
2015-07-22,2.490000009536743
2015-07-23,2.430000066757202
2015-07-24,2.380000114440918
2015-07-27,2.319999933242798
2015-07-28,2.390000104904175
2015-07-29,2.390000104904175
2015-07-30,2.4000000953674316
2015-07-31,2.5899999141693115
