Date,XLY
2010-09-02,31.809999465942383
2010-09-03,32.279998779296875
2010-09-07,31.760000228881836
2010-09-08,31.989999771118164
2010-09-09,32.02000045776367
2010-09-10,32.290000915527344
2010-09-13,32.68000030517578
2010-09-14,32.709999084472656
2010-09-15,32.77000045776367
2010-09-16,32.77000045776367
2010-09-17,32.75
2010-09-20,33.380001068115234
2010-09-21,33.2400016784668
2010-09-22,33.02000045776367
2010-09-23,32.849998474121094
2010-09-24,33.70000076293945
2010-09-27,33.47999954223633
2010-09-28,33.7400016784668
2010-09-29,33.5
2010-09-30,33.40999984741211
2010-10-01,33.45000076293945
2010-10-04,33.380001068115234
2010-10-05,34.08000183105469
2010-10-06,33.849998474121094
2010-10-07,34.0099983215332
2010-10-08,34.36000061035156
2010-10-11,34.369998931884766
2010-10-12,34.45000076293945
2010-10-13,34.5
2010-10-14,34.459999084472656
2010-10-15,34.709999084472656
2010-10-18,34.7599983215332
2010-10-19,34.130001068115234
2010-10-20,34.56999969482422
2010-10-21,34.77000045776367
2010-10-22,34.959999084472656
2010-10-25,35.18000030517578
2010-10-26,35.33000183105469
2010-10-27,35.11000061035156
2010-10-28,35.27000045776367
2010-10-29,35.2599983215332
2010-11-01,35.189998626708984
2010-11-02,35.59000015258789
2010-11-03,35.77000045776367
2010-11-04,36.33000183105469
2010-11-05,36.5099983215332
2010-11-08,36.45000076293945
2010-11-09,36.119998931884766
2010-11-10,36.439998626708984
2010-11-11,36.38999938964844
2010-11-12,36.0099983215332
2010-11-15,35.939998626708984
2010-11-16,35.45000076293945
2010-11-17,35.7599983215332
2010-11-18,36.06999969482422
2010-11-19,36.2400016784668
2010-11-22,36.40999984741211
2010-11-23,35.869998931884766
2010-11-24,36.61000061035156
2010-11-26,36.310001373291016
2010-11-29,36.22999954223633
2010-11-30,36.150001525878906
2010-12-01,36.91999816894531
2010-12-02,37.400001525878906
2010-12-03,37.41999816894531
2010-12-06,37.459999084472656
2010-12-07,37.47999954223633
2010-12-08,37.380001068115234
2010-12-09,37.43000030517578
2010-12-10,37.560001373291016
2010-12-13,37.380001068115234
2010-12-14,37.369998931884766
2010-12-15,37.25
2010-12-16,37.52000045776367
2010-12-17,37.36000061035156
2010-12-20,37.58000183105469
2010-12-21,37.7400016784668
2010-12-22,37.790000915527344
2010-12-23,37.630001068115234
2010-12-27,37.52000045776367
2010-12-28,37.439998626708984
2010-12-29,37.560001373291016
2010-12-30,37.4900016784668
2010-12-31,37.40999984741211
2011-01-03,37.849998474121094
2011-01-04,37.63999938964844
2011-01-05,37.95000076293945
2011-01-06,37.720001220703125
2011-01-07,37.70000076293945
2011-01-10,37.66999816894531
2011-01-11,37.65999984741211
2011-01-12,37.75
2011-01-13,37.689998626708984
2011-01-14,37.91999816894531
2011-01-18,38.029998779296875
2011-01-19,37.650001525878906
2011-01-20,37.72999954223633
2011-01-21,37.81999969482422
2011-01-24,37.970001220703125
2011-01-25,37.9900016784668
2011-01-26,38.04999923706055
2011-01-27,38.349998474121094
2011-01-28,37.099998474121094
2011-01-31,37.18000030517578
2011-02-01,37.619998931884766
2011-02-02,37.5099983215332
2011-02-03,37.95000076293945
2011-02-04,38.209999084472656
2011-02-07,38.40999984741211
2011-02-08,38.869998931884766
2011-02-09,39.130001068115234
2011-02-10,39.18000030517578
2011-02-11,39.58000183105469
2011-02-14,39.41999816894531
2011-02-15,39.470001220703125
2011-02-16,39.790000915527344
2011-02-17,39.79999923706055
2011-02-18,40.0099983215332
2011-02-22,39.04999923706055
2011-02-23,38.47999954223633
2011-02-24,38.709999084472656
2011-02-25,39.11000061035156
2011-02-28,39.40999984741211
2011-03-01,38.65999984741211
2011-03-02,38.810001373291016
2011-03-03,39.5
2011-03-04,39.209999084472656
2011-03-07,38.81999969482422
2011-03-08,39.130001068115234
2011-03-09,39.220001220703125
2011-03-10,38.77000045776367
2011-03-11,39.0099983215332
2011-03-14,38.529998779296875
2011-03-15,38.209999084472656
2011-03-16,37.560001373291016
2011-03-17,37.72999954223633
2011-03-18,37.58000183105469
2011-03-21,38.15999984741211
2011-03-22,37.86000061035156
2011-03-23,38.189998626708984
2011-03-24,38.75
2011-03-25,38.81999969482422
2011-03-28,38.41999816894531
2011-03-29,38.77000045776367
2011-03-30,39.189998626708984
2011-03-31,39.04999923706055
2011-04-01,39.29999923706055
2011-04-04,39.38999938964844
2011-04-05,39.52000045776367
2011-04-06,39.45000076293945
2011-04-07,39.290000915527344
2011-04-08,39.060001373291016
2011-04-11,39.06999969482422
2011-04-12,39.02000045776367
2011-04-13,39.150001525878906
2011-04-14,39.060001373291016
2011-04-15,39.25
2011-04-18,38.900001525878906
2011-04-19,38.9900016784668
2011-04-20,39.689998626708984
2011-04-21,39.90999984741211
2011-04-25,39.869998931884766
2011-04-26,39.939998626708984
2011-04-27,40.41999816894531
2011-04-28,40.58000183105469
2011-04-29,40.54999923706055
2011-05-02,40.689998626708984
2011-05-03,40.459999084472656
2011-05-04,40.369998931884766
2011-05-05,40.2599983215332
2011-05-06,40.290000915527344
2011-05-09,40.34000015258789
2011-05-10,40.86000061035156
2011-05-11,40.470001220703125
2011-05-12,40.869998931884766
2011-05-13,40.560001373291016
2011-05-16,40.02000045776367
2011-05-17,40.060001373291016
2011-05-18,40.529998779296875
2011-05-19,40.65999984741211
2011-05-20,40.27000045776367
2011-05-23,39.88999938964844
2011-05-24,39.689998626708984
2011-05-25,39.70000076293945
2011-05-26,40.060001373291016
2011-05-27,40.15999984741211
2011-05-31,40.439998626708984
2011-06-01,39.52000045776367
2011-06-02,39.43000030517578
2011-06-03,38.91999816894531
2011-06-06,38.5099983215332
2011-06-07,38.54999923706055
2011-06-08,38.25
2011-06-09,38.56999969482422
2011-06-10,37.86000061035156
2011-06-13,37.810001373291016
2011-06-14,38.47999954223633
2011-06-15,37.88999938964844
2011-06-16,37.79999923706055
2011-06-17,37.95000076293945
2011-06-20,38.2599983215332
2011-06-21,39.040000915527344
2011-06-22,38.7400016784668
2011-06-23,38.880001068115234
2011-06-24,38.5
2011-06-27,38.970001220703125
2011-06-28,39.709999084472656
2011-06-29,39.88999938964844
2011-06-30,40.209999084472656
2011-07-01,41.02000045776367
2011-07-05,41.20000076293945
2011-07-06,41.04999923706055
2011-07-07,41.619998931884766
2011-07-08,41.369998931884766
2011-07-11,40.56999969482422
2011-07-12,40.369998931884766
2011-07-13,40.58000183105469
2011-07-14,40.27000045776367
2011-07-15,40.290000915527344
2011-07-18,39.900001525878906
2011-07-19,40.66999816894531
2011-07-20,40.459999084472656
2011-07-21,40.93000030517578
2011-07-22,41.09000015258789
2011-07-25,40.81999969482422
2011-07-26,40.75
2011-07-27,40.040000915527344
2011-07-28,39.84000015258789
2011-07-29,39.650001525878906
2011-08-01,39.439998626708984
2011-08-02,37.95000076293945
2011-08-03,38.22999954223633
2011-08-04,36.369998931884766
2011-08-05,36.34000015258789
2011-08-08,34.060001373291016
2011-08-09,35.63999938964844
2011-08-10,34.119998931884766
2011-08-11,35.630001068115234
2011-08-12,36.06999969482422
2011-08-15,36.599998474121094
2011-08-16,36.400001525878906
2011-08-17,36.349998474121094
2011-08-18,34.54999923706055
2011-08-19,34.04999923706055
2011-08-22,34.150001525878906
2011-08-23,35.470001220703125
2011-08-24,36.099998474121094
2011-08-25,35.380001068115234
2011-08-26,36.119998931884766
2011-08-29,37.16999816894531
2011-08-30,37.34000015258789
2011-08-31,37.56999969482422
2011-09-01,37.11000061035156
2011-09-02,36.060001373291016
2011-09-06,35.95000076293945
2011-09-07,36.880001068115234
2011-09-08,36.380001068115234
2011-09-09,35.41999816894531
2011-09-12,35.84000015258789
2011-09-13,36.2599983215332
2011-09-14,36.86000061035156
2011-09-15,37.47999954223633
2011-09-16,37.77000045776367
2011-09-19,37.70000076293945
2011-09-20,37.5
2011-09-21,36.290000915527344
2011-09-22,35.20000076293945
2011-09-23,35.72999954223633
2011-09-26,36.56999969482422
2011-09-27,36.81999969482422
2011-09-28,36.189998626708984
2011-09-29,35.88999938964844
2011-09-30,34.86000061035156
2011-10-03,33.84000015258789
2011-10-04,34.90999984741211
2011-10-05,35.54999923706055
2011-10-06,36.380001068115234
2011-10-07,36.349998474121094
2011-10-10,37.58000183105469
2011-10-11,37.7400016784668
2011-10-12,38.08000183105469
2011-10-13,38.04999923706055
2011-10-14,38.66999816894531
2011-10-17,37.880001068115234
2011-10-18,38.650001525878906
2011-10-19,38.06999969482422
2011-10-20,38.2599983215332
2011-10-21,39.31999969482422
2011-10-24,39.900001525878906
2011-10-25,39.029998779296875
2011-10-26,38.880001068115234
2011-10-27,39.939998626708984
2011-10-28,39.630001068115234
2011-10-31,39.02000045776367
2011-11-01,38.18000030517578
2011-11-02,38.56999969482422
2011-11-03,39.06999969482422
2011-11-04,38.91999816894531
2011-11-07,39.16999816894531
2011-11-08,39.54999923706055
2011-11-09,38.13999938964844
2011-11-10,38.5
2011-11-11,39.470001220703125
2011-11-14,39.18000030517578
2011-11-15,39.31999969482422
2011-11-16,38.58000183105469
2011-11-17,37.900001525878906
2011-11-18,37.880001068115234
2011-11-21,37.290000915527344
2011-11-22,37.27000045776367
2011-11-23,36.529998779296875
2011-11-25,36.33000183105469
2011-11-28,37.439998626708984
2011-11-29,37.56999969482422
2011-11-30,38.7400016784668
2011-12-01,38.77000045776367
2011-12-02,39.06999969482422
2011-12-05,39.43000030517578
2011-12-06,39.29999923706055
2011-12-07,39.54999923706055
2011-12-08,38.709999084472656
2011-12-09,39.349998474121094
2011-12-12,39.22999954223633
2011-12-13,38.459999084472656
2011-12-14,38.060001373291016
2011-12-15,38.119998931884766
2011-12-16,37.900001525878906
2011-12-19,37.47999954223633
2011-12-20,38.5099983215332
2011-12-21,38.63999938964844
2011-12-22,38.75
2011-12-23,39.18000030517578
2011-12-27,39.29999923706055
2011-12-28,38.869998931884766
2011-12-29,39.27000045776367
2011-12-30,39.02000045776367
2012-01-03,39.349998474121094
2012-01-04,39.65999984741211
2012-01-05,39.9900016784668
2012-01-06,40.04999923706055
2012-01-09,39.9900016784668
2012-01-10,40.25
2012-01-11,40.310001373291016
2012-01-12,40.43000030517578
2012-01-13,40.380001068115234
2012-01-17,40.4900016784668
2012-01-18,41.13999938964844
2012-01-19,41.5
2012-01-20,41.15999984741211
2012-01-23,41.130001068115234
2012-01-24,41.25
2012-01-25,41.54999923706055
2012-01-26,41.47999954223633
2012-01-27,41.45000076293945
2012-01-30,41.33000183105469
2012-01-31,41.31999969482422
2012-02-01,41.459999084472656
2012-02-02,41.40999984741211
2012-02-03,42.2599983215332
2012-02-06,42.16999816894531
2012-02-07,42.369998931884766
2012-02-08,42.470001220703125
2012-02-09,42.540000915527344
2012-02-10,42.310001373291016
2012-02-13,42.650001525878906
2012-02-14,42.599998474121094
2012-02-15,42.40999984741211
2012-02-16,42.59000015258789
2012-02-17,42.959999084472656
2012-02-21,42.810001373291016
2012-02-22,42.70000076293945
2012-02-23,42.90999984741211
2012-02-24,42.86000061035156
2012-02-27,43.11000061035156
2012-02-28,43.349998474121094
2012-02-29,43.189998626708984
2012-03-01,43.54999923706055
2012-03-02,43.52000045776367
2012-03-05,43.47999954223633
2012-03-06,42.79999923706055
2012-03-07,43.290000915527344
2012-03-08,43.72999954223633
2012-03-09,43.97999954223633
2012-03-12,43.86000061035156
2012-03-13,44.540000915527344
2012-03-14,44.47999954223633
2012-03-15,44.630001068115234
2012-03-16,44.349998474121094
2012-03-19,44.58000183105469
2012-03-20,44.650001525878906
2012-03-21,44.709999084472656
2012-03-22,44.599998474121094
2012-03-23,44.650001525878906
2012-03-26,45.36000061035156
2012-03-27,45.290000915527344
2012-03-28,44.900001525878906
2012-03-29,44.88999938964844
2012-03-30,45.09000015258789
2012-04-02,45.209999084472656
2012-04-03,45.119998931884766
2012-04-04,44.70000076293945
2012-04-05,45.0099983215332
2012-04-09,44.599998474121094
2012-04-10,43.5099983215332
2012-04-11,44.11000061035156
2012-04-12,44.66999816894531
2012-04-13,44.54999923706055
2012-04-16,44.38999938964844
2012-04-17,44.86000061035156
2012-04-18,44.93000030517578
2012-04-19,44.56999969482422
2012-04-20,44.63999938964844
2012-04-23,44.15999984741211
2012-04-24,44.0099983215332
2012-04-25,44.75
2012-04-26,45.310001373291016
2012-04-27,45.869998931884766
2012-04-30,45.61000061035156
2012-05-01,45.90999984741211
2012-05-02,46.15999984741211
2012-05-03,45.79999923706055
2012-05-04,44.90999984741211
2012-05-07,44.88999938964844
2012-05-08,44.349998474121094
2012-05-09,44.18000030517578
2012-05-10,44.33000183105469
2012-05-11,44.2400016784668
2012-05-14,43.619998931884766
2012-05-15,43.54999923706055
2012-05-16,43.47999954223633
2012-05-17,42.33000183105469
2012-05-18,42.0099983215332
2012-05-21,42.75
2012-05-22,42.91999816894531
2012-05-23,43.150001525878906
2012-05-24,43.349998474121094
2012-05-25,43.279998779296875
2012-05-29,43.880001068115234
2012-05-30,43.189998626708984
2012-05-31,43.099998474121094
2012-06-01,41.7400016784668
2012-06-04,41.88999938964844
2012-06-05,42.119998931884766
2012-06-06,43.029998779296875
2012-06-07,43.029998779296875
2012-06-08,43.40999984741211
2012-06-11,42.75
2012-06-12,43.209999084472656
2012-06-13,42.58000183105469
2012-06-14,43.150001525878906
2012-06-15,43.41999816894531
2012-06-18,43.72999954223633
2012-06-19,44.130001068115234
2012-06-20,44.08000183105469
2012-06-21,43.119998931884766
2012-06-22,43.310001373291016
2012-06-25,42.63999938964844
2012-06-26,43.16999816894531
2012-06-27,43.11000061035156
2012-06-28,42.869998931884766
2012-06-29,43.779998779296875
2012-07-02,43.90999984741211
2012-07-03,43.869998931884766
2012-07-05,43.97999954223633
2012-07-06,43.77000045776367
2012-07-09,43.529998779296875
2012-07-10,43.27000045776367
2012-07-11,43.02000045776367
2012-07-12,42.91999816894531
2012-07-13,43.619998931884766
2012-07-16,43.34000015258789
2012-07-17,43.77000045776367
2012-07-18,44.0
2012-07-19,44.290000915527344
2012-07-20,43.75
2012-07-23,43.11000061035156
2012-07-24,42.81999969482422
2012-07-25,42.72999954223633
2012-07-26,43.41999816894531
2012-07-27,44.279998779296875
2012-07-30,44.11000061035156
2012-07-31,43.540000915527344
2012-08-01,43.36000061035156
2012-08-02,43.470001220703125
2012-08-03,44.33000183105469
2012-08-06,44.4900016784668
2012-08-07,44.90999984741211
2012-08-08,44.689998626708984
2012-08-09,44.65999984741211
2012-08-10,44.619998931884766
2012-08-13,44.63999938964844
2012-08-14,44.75
2012-08-15,44.88999938964844
2012-08-16,45.2599983215332
2012-08-17,45.43000030517578
2012-08-20,45.2400016784668
2012-08-21,45.18000030517578
2012-08-22,45.310001373291016
2012-08-23,45.0
2012-08-24,45.369998931884766
2012-08-27,45.29999923706055
2012-08-28,45.38999938964844
2012-08-29,45.61000061035156
2012-08-30,45.36000061035156
2012-08-31,45.54999923706055
2012-09-04,45.439998626708984
2012-09-05,45.5099983215332
2012-09-06,46.529998779296875
2012-09-07,46.779998779296875
2012-09-10,46.709999084472656
2012-09-11,46.689998626708984
2012-09-12,46.91999816894531
2012-09-13,47.52000045776367
2012-09-14,47.709999084472656
2012-09-17,47.529998779296875
2012-09-18,47.29999923706055
2012-09-19,47.790000915527344
2012-09-20,47.72999954223633
2012-09-21,47.529998779296875
2012-09-24,47.400001525878906
2012-09-25,46.84000015258789
2012-09-26,46.52000045776367
2012-09-27,46.9900016784668
2012-09-28,46.790000915527344
2012-10-01,46.7599983215332
2012-10-02,46.66999816894531
2012-10-03,47.040000915527344
2012-10-04,47.470001220703125
2012-10-05,47.61000061035156
2012-10-08,47.52000045776367
2012-10-09,46.7599983215332
2012-10-10,46.470001220703125
2012-10-11,46.2599983215332
2012-10-12,46.25
2012-10-15,46.709999084472656
2012-10-16,47.130001068115234
2012-10-17,47.400001525878906
2012-10-18,47.43000030517578
2012-10-19,46.58000183105469
2012-10-22,46.43000030517578
2012-10-23,46.060001373291016
2012-10-24,45.880001068115234
2012-10-25,45.77000045776367
2012-10-26,45.91999816894531
2012-10-31,46.06999969482422
2012-11-01,46.599998474121094
2012-11-02,46.56999969482422
2012-11-05,46.689998626708984
2012-11-06,46.939998626708984
2012-11-07,46.38999938964844
2012-11-08,45.63999938964844
2012-11-09,45.41999816894531
2012-11-12,45.459999084472656
2012-11-13,45.59000015258789
2012-11-14,44.90999984741211
2012-11-15,44.880001068115234
2012-11-16,45.18000030517578
2012-11-19,46.150001525878906
2012-11-20,46.380001068115234
2012-11-21,46.540000915527344
2012-11-23,47.15999984741211
2012-11-26,46.939998626708984
2012-11-27,46.75
2012-11-28,47.36000061035156
2012-11-29,47.4900016784668
2012-11-30,47.529998779296875
2012-12-03,47.279998779296875
2012-12-04,47.08000183105469
2012-12-05,46.939998626708984
2012-12-06,47.2400016784668
2012-12-07,47.41999816894531
2012-12-10,47.150001525878906
2012-12-11,47.29999923706055
2012-12-12,47.36000061035156
2012-12-13,47.04999923706055
2012-12-14,46.849998474121094
2012-12-17,47.689998626708984
2012-12-18,48.25
2012-12-19,47.90999984741211
2012-12-20,48.0099983215332
2012-12-21,47.279998779296875
2012-12-24,47.31999969482422
2012-12-26,46.83000183105469
2012-12-27,46.88999938964844
2012-12-28,46.5099983215332
2012-12-31,47.439998626708984
2013-01-02,48.43000030517578
2013-01-03,48.54999923706055
2013-01-04,48.72999954223633
2013-01-07,48.61000061035156
2013-01-08,48.470001220703125
2013-01-09,48.54999923706055
2013-01-10,48.83000183105469
2013-01-11,48.869998931884766
2013-01-14,48.9900016784668
2013-01-15,49.349998474121094
2013-01-16,49.2400016784668
2013-01-17,49.7599983215332
2013-01-18,49.81999969482422
2013-01-22,49.95000076293945
2013-01-23,49.9900016784668
2013-01-24,50.369998931884766
2013-01-25,50.900001525878906
2013-01-28,50.65999984741211
2013-01-29,50.459999084472656
2013-01-30,50.369998931884766
2013-01-31,50.130001068115234
2013-02-01,50.41999816894531
2013-02-04,49.79999923706055
2013-02-05,50.33000183105469
2013-02-06,50.439998626708984
2013-02-07,50.33000183105469
2013-02-08,50.720001220703125
2013-02-11,50.54999923706055
2013-02-12,50.75
2013-02-13,50.86000061035156
2013-02-14,50.880001068115234
2013-02-15,50.939998626708984
2013-02-19,51.130001068115234
2013-02-20,50.349998474121094
2013-02-21,49.93000030517578
2013-02-22,50.209999084472656
2013-02-25,49.43000030517578
2013-02-26,49.91999816894531
2013-02-27,50.68000030517578
2013-02-28,50.93000030517578
2013-03-01,51.04999923706055
2013-03-04,51.5
2013-03-05,52.02000045776367
2013-03-06,51.97999954223633
2013-03-07,52.06999969482422
2013-03-08,52.619998931884766
2013-03-11,52.75
2013-03-12,52.599998474121094
2013-03-13,52.88999938964844
2013-03-14,52.95000076293945
2013-03-15,52.59000015258789
2013-03-18,52.189998626708984
2013-03-19,51.81999969482422
2013-03-20,52.41999816894531
2013-03-21,51.97999954223633
2013-03-22,52.619998931884766
2013-03-25,52.529998779296875
2013-03-26,52.790000915527344
2013-03-27,52.810001373291016
2013-03-28,53.0
2013-04-01,52.599998474121094
2013-04-02,53.040000915527344
2013-04-03,52.54999923706055
2013-04-04,52.849998474121094
2013-04-05,52.59000015258789
2013-04-08,53.189998626708984
2013-04-09,53.04999923706055
2013-04-10,53.66999816894531
2013-04-11,54.119998931884766
2013-04-12,54.40999984741211
2013-04-15,52.97999954223633
2013-04-16,53.7400016784668
2013-04-17,53.189998626708984
2013-04-18,52.61000061035156
2013-04-19,53.2400016784668
2013-04-22,53.470001220703125
2013-04-23,54.0099983215332
2013-04-24,54.04999923706055
2013-04-25,54.5099983215332
2013-04-26,54.27000045776367
2013-04-29,54.459999084472656
2013-04-30,54.61000061035156
2013-05-01,54.31999969482422
2013-05-02,54.849998474121094
2013-05-03,55.540000915527344
2013-05-06,55.720001220703125
2013-05-07,56.189998626708984
2013-05-08,56.22999954223633
2013-05-09,56.33000183105469
2013-05-10,56.77000045776367
2013-05-13,56.779998779296875
2013-05-14,57.36000061035156
2013-05-15,57.66999816894531
2013-05-16,57.0
2013-05-17,57.54999923706055
2013-05-20,57.380001068115234
2013-05-21,57.63999938964844
2013-05-22,57.09000015258789
2013-05-23,56.970001220703125
2013-05-24,56.79999923706055
2013-05-28,57.349998474121094
2013-05-29,56.7599983215332
2013-05-30,56.7599983215332
2013-05-31,56.119998931884766
2013-06-03,56.369998931884766
2013-06-04,56.16999816894531
2013-06-05,55.2400016784668
2013-06-06,55.81999969482422
2013-06-07,56.84000015258789
2013-06-10,56.66999816894531
2013-06-11,56.11000061035156
2013-06-12,55.4900016784668
2013-06-13,56.529998779296875
2013-06-14,56.349998474121094
2013-06-17,56.65999984741211
2013-06-18,57.2400016784668
2013-06-19,56.59000015258789
2013-06-20,55.11000061035156
2013-06-21,55.040000915527344
2013-06-24,54.540000915527344
2013-06-25,55.029998779296875
2013-06-26,55.720001220703125
2013-06-27,56.20000076293945
2013-06-28,56.400001525878906
2013-07-01,56.790000915527344
2013-07-02,56.88999938964844
2013-07-03,57.150001525878906
2013-07-05,57.77000045776367
2013-07-08,58.310001373291016
2013-07-09,58.540000915527344
2013-07-10,58.599998474121094
2013-07-11,59.439998626708984
2013-07-12,59.720001220703125
2013-07-15,59.56999969482422
2013-07-16,59.25
2013-07-17,59.279998779296875
2013-07-18,59.619998931884766
2013-07-19,59.56999969482422
2013-07-22,59.529998779296875
2013-07-23,59.45000076293945
2013-07-24,59.25
2013-07-25,59.33000183105469
2013-07-26,59.52000045776367
2013-07-29,59.209999084472656
2013-07-30,59.060001373291016
2013-07-31,59.369998931884766
2013-08-01,60.290000915527344
2013-08-02,60.720001220703125
2013-08-05,60.59000015258789
2013-08-06,60.34000015258789
2013-08-07,59.810001373291016
2013-08-08,60.209999084472656
2013-08-09,60.08000183105469
2013-08-12,60.0
2013-08-13,60.0
2013-08-14,59.34000015258789
2013-08-15,58.29999923706055
2013-08-16,58.09000015258789
2013-08-19,57.84000015258789
2013-08-20,58.43000030517578
2013-08-21,57.93000030517578
2013-08-22,58.5099983215332
2013-08-23,58.52000045776367
2013-08-26,58.400001525878906
2013-08-27,57.45000076293945
2013-08-28,57.7599983215332
2013-08-29,58.040000915527344
2013-08-30,57.68000030517578
2013-09-03,58.09000015258789
2013-09-04,58.70000076293945
2013-09-05,58.720001220703125
2013-09-06,58.650001525878906
2013-09-09,59.16999816894531
2013-09-10,59.7400016784668
2013-09-11,60.18000030517578
2013-09-12,60.040000915527344
2013-09-13,60.209999084472656
2013-09-16,60.47999954223633
2013-09-17,60.83000183105469
2013-09-18,61.529998779296875
2013-09-19,61.5099983215332
2013-09-20,60.959999084472656
2013-09-23,60.4900016784668
2013-09-24,60.650001525878906
2013-09-25,60.279998779296875
2013-09-26,60.849998474121094
2013-09-27,60.86000061035156
2013-09-30,60.630001068115234
2013-10-01,61.119998931884766
2013-10-02,61.099998474121094
2013-10-03,60.40999984741211
2013-10-04,60.97999954223633
2013-10-07,60.119998931884766
2013-10-08,59.16999816894531
2013-10-09,58.900001525878906
2013-10-10,60.27000045776367
2013-10-11,60.790000915527344
2013-10-14,61.040000915527344
2013-10-15,60.459999084472656
2013-10-16,61.209999084472656
2013-10-17,61.65999984741211
2013-10-18,62.040000915527344
2013-10-21,62.20000076293945
2013-10-22,62.619998931884766
2013-10-23,62.220001220703125
2013-10-24,62.84000015258789
2013-10-25,63.310001373291016
2013-10-28,63.189998626708984
2013-10-29,63.560001373291016
2013-10-30,63.25
2013-10-31,63.40999984741211
2013-11-01,63.560001373291016
2013-11-04,63.779998779296875
2013-11-05,63.779998779296875
2013-11-06,63.619998931884766
2013-11-07,62.29999923706055
2013-11-08,63.290000915527344
2013-11-11,63.38999938964844
2013-11-12,63.279998779296875
2013-11-13,64.27999877929688
2013-11-14,64.7300033569336
2013-11-15,64.94999694824219
2013-11-18,64.44000244140625
2013-11-19,64.16000366210938
2013-11-20,63.83000183105469
2013-11-21,64.48999786376953
2013-11-22,64.8499984741211
2013-11-25,64.91000366210938
2013-11-26,65.29000091552734
2013-11-27,65.54000091552734
2013-11-29,65.5999984741211
2013-12-02,65.29000091552734
2013-12-03,64.66999816894531
2013-12-04,64.5199966430664
2013-12-05,64.58999633789062
2013-12-06,65.12999725341797
2013-12-09,65.08000183105469
2013-12-10,65.12000274658203
2013-12-11,64.5199966430664
2013-12-12,64.31999969482422
2013-12-13,64.4800033569336
2013-12-16,64.9000015258789
2013-12-17,64.7300033569336
2013-12-18,65.69000244140625
2013-12-19,65.6500015258789
2013-12-20,65.66000366210938
2013-12-23,65.94999694824219
2013-12-24,66.08999633789062
2013-12-26,66.58000183105469
2013-12-27,66.2699966430664
2013-12-30,66.56999969482422
2013-12-31,66.83000183105469
2014-01-02,66.5199966430664
2014-01-03,66.33999633789062
2014-01-06,65.93000030517578
2014-01-07,66.33000183105469
2014-01-08,66.1500015258789
2014-01-09,66.13999938964844
2014-01-10,66.33999633789062
2014-01-13,65.01000213623047
2014-01-14,65.56999969482422
2014-01-15,65.7300033569336
2014-01-16,65.37999725341797
2014-01-17,65.08999633789062
2014-01-21,65.02999877929688
2014-01-22,65.19999694824219
2014-01-23,64.73999786376953
2014-01-24,63.5
2014-01-27,63.25
2014-01-28,63.689998626708984
2014-01-29,62.66999816894531
2014-01-30,63.720001220703125
2014-01-31,62.81999969482422
2014-02-03,61.16999816894531
2014-02-04,61.91999816894531
2014-02-05,62.0
2014-02-06,63.310001373291016
2014-02-07,64.08999633789062
2014-02-10,64.05000305175781
2014-02-11,64.5199966430664
2014-02-12,64.58000183105469
2014-02-13,64.77999877929688
2014-02-14,65.16999816894531
2014-02-18,65.25
2014-02-19,64.72000122070312
2014-02-20,65.06999969482422
2014-02-21,65.19999694824219
2014-02-24,65.47000122070312
2014-02-25,65.93000030517578
2014-02-26,66.30000305175781
2014-02-27,66.56999969482422
2014-02-28,66.83999633789062
2014-03-03,66.20999908447266
2014-03-04,67.04000091552734
2014-03-05,67.31999969482422
2014-03-06,67.48999786376953
2014-03-07,67.38999938964844
2014-03-10,67.20999908447266
2014-03-11,66.81999969482422
2014-03-12,66.72000122070312
2014-03-13,65.91000366210938
2014-03-14,65.8499984741211
2014-03-17,66.29000091552734
2014-03-18,66.58000183105469
2014-03-19,66.13999938964844
2014-03-20,66.30999755859375
2014-03-21,65.68000030517578
2014-03-24,65.0199966430664
2014-03-25,64.62999725341797
2014-03-26,64.11000061035156
2014-03-27,63.79999923706055
2014-03-28,64.27999877929688
2014-03-31,64.72000122070312
2014-04-01,65.62000274658203
2014-04-02,66.05999755859375
2014-04-03,65.73999786376953
2014-04-04,64.6500015258789
2014-04-07,63.38999938964844
2014-04-08,64.02999877929688
2014-04-09,64.72000122070312
2014-04-10,63.11000061035156
2014-04-11,62.2400016784668
2014-04-14,62.72999954223633
2014-04-15,62.810001373291016
2014-04-16,63.689998626708984
2014-04-17,63.77000045776367
2014-04-21,63.939998626708984
2014-04-22,64.48999786376953
2014-04-23,64.19000244140625
2014-04-24,64.54000091552734
2014-04-25,63.439998626708984
2014-04-28,63.279998779296875
2014-04-29,63.56999969482422
2014-04-30,63.84000015258789
2014-05-01,64.08999633789062
2014-05-02,64.25
2014-05-05,64.30999755859375
2014-05-06,63.38999938964844
2014-05-07,63.310001373291016
2014-05-08,63.4900016784668
2014-05-09,63.84000015258789
2014-05-12,64.63999938964844
2014-05-13,64.45999908447266
2014-05-14,63.7400016784668
2014-05-15,63.279998779296875
2014-05-16,63.75
2014-05-19,64.04000091552734
2014-05-20,63.459999084472656
2014-05-21,64.2300033569336
2014-05-22,64.56999969482422
2014-05-23,65.08000183105469
2014-05-27,65.41999816894531
2014-05-28,65.3499984741211
2014-05-29,65.62000274658203
2014-05-30,65.68000030517578
2014-06-02,65.9000015258789
2014-06-03,65.77999877929688
2014-06-04,66.0999984741211
