Date,ELY
2015-12-15,9.510000228881836
2015-12-16,9.75
2015-12-17,9.670000076293945
2015-12-18,9.59000015258789
2015-12-21,9.75
2015-12-22,9.760000228881836
2015-12-23,9.800000190734863
2015-12-24,9.789999961853027
2015-12-28,9.699999809265137
2015-12-29,9.739999771118164
2015-12-30,9.449999809265137
2015-12-31,9.420000076293945
2016-01-04,9.399999618530273
2016-01-05,9.460000038146973
2016-01-06,9.329999923706055
2016-01-07,9.0600004196167
2016-01-08,9.050000190734863
2016-01-11,8.949999809265137
2016-01-12,8.970000267028809
2016-01-13,8.699999809265137
2016-01-14,8.720000267028809
2016-01-15,8.420000076293945
2016-01-19,8.470000267028809
2016-01-20,8.380000114440918
2016-01-21,8.449999809265137
2016-01-22,8.619999885559082
2016-01-25,8.449999809265137
2016-01-26,8.550000190734863
2016-01-27,8.449999809265137
2016-01-28,8.5600004196167
2016-01-29,8.710000038146973
2016-02-01,8.640000343322754
2016-02-02,8.520000457763672
2016-02-03,8.430000305175781
2016-02-04,8.34000015258789
2016-02-05,8.819999694824219
2016-02-08,8.609999656677246
2016-02-09,8.270000457763672
2016-02-10,8.260000228881836
2016-02-11,8.100000381469727
2016-02-12,8.260000228881836
2016-02-16,8.359999656677246
2016-02-17,8.369999885559082
2016-02-18,8.390000343322754
2016-02-19,8.579999923706055
2016-02-22,8.359999656677246
2016-02-23,8.829999923706055
2016-02-24,8.829999923706055
2016-02-25,8.979999542236328
2016-02-26,8.979999542236328
2016-02-29,8.890000343322754
2016-03-01,8.960000038146973
2016-03-02,9.010000228881836
2016-03-03,9.0
2016-03-04,9.039999961853027
2016-03-07,9.0
2016-03-08,8.84000015258789
2016-03-09,8.789999961853027
2016-03-10,8.619999885559082
2016-03-11,8.760000228881836
2016-03-14,8.850000381469727
2016-03-15,8.979999542236328
2016-03-16,8.869999885559082
2016-03-17,9.039999961853027
2016-03-18,9.170000076293945
2016-03-21,9.09000015258789
2016-03-22,9.020000457763672
2016-03-23,8.890000343322754
2016-03-24,8.84000015258789
2016-03-28,8.949999809265137
2016-03-29,9.09000015258789
2016-03-30,9.229999542236328
2016-03-31,9.119999885559082
2016-04-01,9.109999656677246
2016-04-04,9.130000114440918
2016-04-05,9.029999732971191
2016-04-06,9.09000015258789
2016-04-07,8.970000267028809
2016-04-08,9.0
2016-04-11,9.109999656677246
2016-04-12,9.119999885559082
2016-04-13,9.279999732971191
2016-04-14,9.260000228881836
2016-04-15,9.199999809265137
2016-04-18,9.329999923706055
2016-04-19,9.420000076293945
2016-04-20,9.199999809265137
2016-04-21,9.34000015258789
2016-04-22,9.399999618530273
2016-04-25,9.329999923706055
2016-04-26,9.40999984741211
2016-04-27,9.329999923706055
2016-04-28,9.350000381469727
2016-04-29,9.34000015258789
2016-05-02,9.569999694824219
2016-05-03,9.489999771118164
2016-05-04,9.390000343322754
2016-05-05,9.279999732971191
2016-05-06,9.3100004196167
2016-05-09,9.270000457763672
2016-05-10,9.329999923706055
2016-05-11,9.220000267028809
2016-05-12,9.25
2016-05-13,9.3100004196167
2016-05-16,9.3100004196167
2016-05-17,9.039999961853027
2016-05-18,9.079999923706055
2016-05-19,9.100000381469727
2016-05-20,9.220000267028809
2016-05-23,9.770000457763672
2016-05-24,9.880000114440918
2016-05-25,9.920000076293945
2016-05-26,9.920000076293945
2016-05-27,10.020000457763672
2016-05-31,10.0600004196167
2016-06-01,10.020000457763672
2016-06-02,10.170000076293945
2016-06-03,9.960000038146973
2016-06-06,10.180000305175781
2016-06-07,10.149999618530273
2016-06-08,10.40999984741211
2016-06-09,10.40999984741211
2016-06-10,10.210000038146973
2016-06-13,10.140000343322754
2016-06-14,10.100000381469727
2016-06-15,10.109999656677246
2016-06-16,10.149999618530273
2016-06-17,10.119999885559082
2016-06-20,10.359999656677246
2016-06-21,10.489999771118164
2016-06-22,10.470000267028809
2016-06-23,10.489999771118164
2016-06-24,9.989999771118164
2016-06-27,9.699999809265137
2016-06-28,9.789999961853027
2016-06-29,9.970000267028809
2016-06-30,10.210000038146973
2016-07-01,10.260000228881836
2016-07-05,10.09000015258789
2016-07-06,10.170000076293945
2016-07-07,10.350000381469727
2016-07-08,10.510000228881836
2016-07-11,10.609999656677246
2016-07-12,10.569999694824219
2016-07-13,10.470000267028809
2016-07-14,10.460000038146973
2016-07-15,10.5
2016-07-18,10.520000457763672
2016-07-19,10.5
2016-07-20,10.65999984741211
2016-07-21,10.479999542236328
2016-07-22,10.40999984741211
2016-07-25,10.430000305175781
2016-07-26,10.430000305175781
2016-07-27,10.430000305175781
2016-07-28,10.4399995803833
2016-07-29,10.699999809265137
2016-08-01,10.6899995803833
2016-08-02,10.600000381469727
2016-08-03,10.579999923706055
2016-08-04,11.0
2016-08-05,11.430000305175781
2016-08-08,11.4399995803833
2016-08-09,11.470000267028809
2016-08-10,11.420000076293945
2016-08-11,11.609999656677246
2016-08-12,11.680000305175781
2016-08-15,11.800000190734863
2016-08-16,11.600000381469727
2016-08-17,11.65999984741211
2016-08-18,11.619999885559082
2016-08-19,11.640000343322754
2016-08-22,11.670000076293945
2016-08-23,11.699999809265137
2016-08-24,11.550000190734863
2016-08-25,11.449999809265137
2016-08-26,11.399999618530273
2016-08-29,11.460000038146973
2016-08-30,11.449999809265137
2016-08-31,11.420000076293945
2016-09-01,11.5
2016-09-02,11.600000381469727
2016-09-06,11.59000015258789
2016-09-07,11.760000228881836
2016-09-08,11.75
2016-09-09,11.220000267028809
2016-09-12,11.430000305175781
2016-09-13,11.319999694824219
2016-09-14,11.069999694824219
2016-09-15,11.260000228881836
2016-09-16,11.34000015258789
2016-09-19,11.430000305175781
2016-09-20,11.40999984741211
2016-09-21,11.710000038146973
2016-09-22,11.819999694824219
2016-09-23,11.729999542236328
2016-09-26,11.630000114440918
2016-09-27,11.779999732971191
2016-09-28,11.829999923706055
2016-09-29,11.600000381469727
2016-09-30,11.609999656677246
2016-10-03,11.579999923706055
2016-10-04,11.300000190734863
2016-10-05,11.220000267028809
2016-10-06,11.170000076293945
2016-10-07,11.210000038146973
2016-10-10,11.289999961853027
2016-10-11,11.020000457763672
2016-10-12,11.199999809265137
2016-10-13,10.930000305175781
2016-10-14,11.0600004196167
2016-10-17,11.09000015258789
2016-10-18,11.079999923706055
2016-10-19,10.619999885559082
2016-10-20,10.5600004196167
2016-10-21,10.6899995803833
2016-10-24,10.699999809265137
2016-10-25,10.319999694824219
2016-10-26,10.09000015258789
2016-10-27,10.109999656677246
2016-10-28,10.109999656677246
2016-10-31,10.210000038146973
2016-11-01,9.979999542236328
2016-11-02,9.890000343322754
2016-11-03,9.869999885559082
2016-11-04,11.029999732971191
2016-11-07,11.229999542236328
2016-11-08,11.470000267028809
2016-11-09,11.760000228881836
2016-11-10,11.869999885559082
2016-11-11,12.069999694824219
2016-11-14,11.90999984741211
2016-11-15,11.960000038146973
2016-11-16,12.09000015258789
2016-11-17,12.229999542236328
2016-11-18,12.239999771118164
2016-11-21,12.350000381469727
2016-11-22,12.5
2016-11-23,12.470000267028809
2016-11-25,12.4399995803833
2016-11-28,12.34000015258789
2016-11-29,12.289999961853027
2016-11-30,12.149999618530273
2016-12-01,11.979999542236328
2016-12-02,11.680000305175781
2016-12-05,11.859999656677246
2016-12-06,11.670000076293945
2016-12-07,11.90999984741211
2016-12-08,12.220000267028809
2016-12-09,12.0
2016-12-12,11.779999732971191
2016-12-13,11.520000457763672
2016-12-14,11.430000305175781
2016-12-15,11.350000381469727
2016-12-16,11.279999732971191
2016-12-19,11.239999771118164
2016-12-20,11.359999656677246
2016-12-21,11.270000457763672
2016-12-22,10.9399995803833
2016-12-23,11.0600004196167
2016-12-27,11.0600004196167
2016-12-28,10.949999809265137
2016-12-29,10.9399995803833
2016-12-30,10.960000038146973
2017-01-03,11.369999885559082
2017-01-04,11.6899995803833
2017-01-05,11.600000381469727
2017-01-06,11.100000381469727
2017-01-09,10.880000114440918
2017-01-10,11.4399995803833
2017-01-11,11.270000457763672
2017-01-12,11.180000305175781
2017-01-13,11.5600004196167
2017-01-17,11.390000343322754
2017-01-18,11.430000305175781
2017-01-19,11.270000457763672
2017-01-20,11.270000457763672
2017-01-23,11.239999771118164
2017-01-24,11.800000190734863
2017-01-25,11.970000267028809
2017-01-26,11.569999694824219
2017-01-27,11.470000267028809
2017-01-30,11.329999923706055
2017-01-31,11.329999923706055
2017-02-01,11.239999771118164
2017-02-02,10.989999771118164
2017-02-03,10.300000190734863
2017-02-06,10.100000381469727
2017-02-07,10.380000114440918
2017-02-08,10.380000114440918
2017-02-09,10.449999809265137
2017-02-10,10.59000015258789
2017-02-13,10.670000076293945
2017-02-14,10.579999923706055
2017-02-15,10.4399995803833
2017-02-16,10.319999694824219
2017-02-17,10.350000381469727
2017-02-21,10.520000457763672
2017-02-22,10.380000114440918
2017-02-23,10.170000076293945
2017-02-24,10.140000343322754
2017-02-27,10.180000305175781
2017-02-28,10.109999656677246
2017-03-01,10.319999694824219
2017-03-02,10.399999618530273
2017-03-03,10.399999618530273
2017-03-06,10.609999656677246
2017-03-07,10.739999771118164
2017-03-08,10.829999923706055
2017-03-09,10.800000190734863
2017-03-10,10.930000305175781
2017-03-13,10.899999618530273
2017-03-14,10.75
2017-03-15,11.029999732971191
2017-03-16,11.170000076293945
2017-03-17,11.239999771118164
2017-03-20,11.229999542236328
2017-03-21,11.40999984741211
2017-03-22,11.300000190734863
2017-03-23,11.369999885559082
2017-03-24,11.170000076293945
2017-03-27,11.079999923706055
2017-03-28,11.079999923706055
2017-03-29,11.100000381469727
2017-03-30,11.0600004196167
2017-03-31,11.069999694824219
2017-04-03,11.069999694824219
2017-04-04,10.960000038146973
2017-04-05,11.319999694824219
2017-04-06,11.300000190734863
2017-04-07,11.350000381469727
2017-04-10,11.460000038146973
2017-04-11,11.529999732971191
2017-04-12,11.470000267028809
2017-04-13,11.489999771118164
2017-04-17,11.710000038146973
2017-04-18,11.880000114440918
2017-04-19,11.890000343322754
2017-04-20,11.84000015258789
2017-04-21,11.819999694824219
2017-04-24,11.880000114440918
2017-04-25,11.649999618530273
2017-04-26,11.859999656677246
2017-04-27,11.869999885559082
2017-04-28,11.850000381469727
2017-05-01,11.859999656677246
2017-05-02,12.039999961853027
2017-05-03,12.0
2017-05-04,12.119999885559082
2017-05-05,12.930000305175781
2017-05-08,12.729999542236328
2017-05-09,12.789999961853027
2017-05-10,12.899999618530273
2017-05-11,13.109999656677246
2017-05-12,12.890000343322754
2017-05-15,13.039999961853027
2017-05-16,13.010000228881836
2017-05-17,12.569999694824219
2017-05-18,12.600000381469727
2017-05-19,12.699999809265137
2017-05-22,12.649999618530273
2017-05-23,12.739999771118164
2017-05-24,12.739999771118164
2017-05-25,12.729999542236328
2017-05-26,12.850000381469727
2017-05-30,12.739999771118164
2017-05-31,12.739999771118164
2017-06-01,12.84000015258789
2017-06-02,12.930000305175781
2017-06-05,12.770000457763672
2017-06-06,12.640000343322754
2017-06-07,12.539999961853027
2017-06-08,12.579999923706055
2017-06-09,12.699999809265137
2017-06-12,12.600000381469727
2017-06-13,12.699999809265137
2017-06-14,12.569999694824219
2017-06-15,12.300000190734863
2017-06-16,12.149999618530273
2017-06-19,12.260000228881836
2017-06-20,12.09000015258789
2017-06-21,12.25
2017-06-22,12.25
2017-06-23,12.289999961853027
2017-06-26,12.369999885559082
2017-06-27,12.359999656677246
2017-06-28,12.529999732971191
2017-06-29,12.539999961853027
2017-06-30,12.779999732971191
2017-07-03,12.619999885559082
2017-07-05,12.680000305175781
2017-07-06,12.5600004196167
2017-07-07,12.6899995803833
2017-07-10,12.609999656677246
2017-07-11,12.5
2017-07-12,12.619999885559082
2017-07-13,12.75
2017-07-14,12.680000305175781
2017-07-17,12.670000076293945
2017-07-18,12.649999618530273
2017-07-19,12.84000015258789
2017-07-20,12.75
2017-07-21,12.739999771118164
2017-07-24,12.640000343322754
2017-07-25,12.670000076293945
2017-07-26,12.789999961853027
2017-07-27,12.619999885559082
2017-07-28,12.619999885559082
2017-07-31,12.729999542236328
2017-08-01,12.789999961853027
2017-08-02,12.600000381469727
2017-08-03,12.470000267028809
2017-08-04,13.5
2017-08-07,12.75
2017-08-08,13.039999961853027
2017-08-09,12.970000267028809
2017-08-10,12.770000457763672
2017-08-11,12.720000267028809
2017-08-14,12.949999809265137
2017-08-15,12.649999618530273
2017-08-16,13.010000228881836
2017-08-17,12.989999771118164
2017-08-18,12.979999542236328
2017-08-21,13.069999694824219
2017-08-22,13.210000038146973
2017-08-23,13.1899995803833
2017-08-24,13.279999732971191
2017-08-25,13.489999771118164
2017-08-28,13.670000076293945
2017-08-29,13.65999984741211
2017-08-30,13.75
2017-08-31,13.9399995803833
2017-09-01,13.760000228881836
2017-09-05,13.640000343322754
2017-09-06,13.859999656677246
2017-09-07,13.729999542236328
2017-09-08,13.729999542236328
2017-09-11,13.779999732971191
2017-09-12,14.0
2017-09-13,14.050000190734863
2017-09-14,14.029999732971191
2017-09-15,14.020000457763672
2017-09-18,14.020000457763672
2017-09-19,14.140000343322754
2017-09-20,14.010000228881836
2017-09-21,14.010000228881836
2017-09-22,14.119999885559082
2017-09-25,13.90999984741211
2017-09-26,13.90999984741211
2017-09-27,14.0
2017-09-28,14.170000076293945
2017-09-29,14.430000305175781
2017-10-02,14.670000076293945
2017-10-03,14.5600004196167
2017-10-04,14.539999961853027
2017-10-05,14.670000076293945
2017-10-06,14.5
2017-10-09,14.34000015258789
2017-10-10,14.279999732971191
2017-10-11,14.100000381469727
2017-10-12,14.0
2017-10-13,13.979999542236328
2017-10-16,14.020000457763672
2017-10-17,14.180000305175781
2017-10-18,14.260000228881836
2017-10-19,14.220000267028809
2017-10-20,14.390000343322754
2017-10-23,14.3100004196167
2017-10-24,14.3100004196167
2017-10-25,14.130000114440918
2017-10-26,14.789999961853027
2017-10-27,14.420000076293945
2017-10-30,14.449999809265137
2017-10-31,14.430000305175781
2017-11-01,14.3100004196167
2017-11-02,14.210000038146973
2017-11-03,14.039999961853027
2017-11-06,14.170000076293945
2017-11-07,13.720000267028809
2017-11-08,13.989999771118164
2017-11-09,13.880000114440918
2017-11-10,14.0
2017-11-13,13.850000381469727
2017-11-14,13.859999656677246
2017-11-15,13.829999923706055
2017-11-16,13.949999809265137
2017-11-17,14.140000343322754
2017-11-20,14.359999656677246
2017-11-21,14.550000190734863
2017-11-22,14.34000015258789
2017-11-24,14.329999923706055
2017-11-27,14.180000305175781
2017-11-28,14.420000076293945
2017-11-29,14.430000305175781
2017-11-30,14.510000228881836
2017-12-01,14.119999885559082
2017-12-04,14.720000267028809
2017-12-05,14.380000114440918
2017-12-06,14.34000015258789
2017-12-07,14.489999771118164
2017-12-08,14.449999809265137
2017-12-11,14.40999984741211
2017-12-12,14.079999923706055
2017-12-13,14.130000114440918
2017-12-14,14.640000343322754
2017-12-15,14.789999961853027
2017-12-18,14.680000305175781
2017-12-19,14.65999984741211
2017-12-20,15.010000228881836
2017-12-21,15.279999732971191
2017-12-22,15.140000343322754
2017-12-26,15.0600004196167
2017-12-27,14.020000457763672
2017-12-28,14.0600004196167
2017-12-29,13.930000305175781
2018-01-02,13.800000190734863
2018-01-03,13.770000457763672
2018-01-04,13.739999771118164
2018-01-05,14.100000381469727
2018-01-08,14.100000381469727
2018-01-09,13.739999771118164
2018-01-10,13.6899995803833
2018-01-11,14.170000076293945
2018-01-12,14.289999961853027
2018-01-16,13.800000190734863
2018-01-17,14.210000038146973
2018-01-18,13.970000267028809
2018-01-19,14.600000381469727
2018-01-22,14.5
2018-01-23,14.470000267028809
2018-01-24,14.59000015258789
2018-01-25,15.25
2018-01-26,15.359999656677246
2018-01-29,15.260000228881836
2018-01-30,15.039999961853027
2018-01-31,14.770000457763672
2018-02-01,14.890000343322754
2018-02-02,14.489999771118164
2018-02-05,14.270000457763672
2018-02-06,14.59000015258789
2018-02-07,14.770000457763672
2018-02-08,15.119999885559082
2018-02-09,14.800000190734863
2018-02-12,15.229999542236328
2018-02-13,15.119999885559082
2018-02-14,15.489999771118164
2018-02-15,15.90999984741211
2018-02-16,15.760000228881836
2018-02-20,15.460000038146973
2018-02-21,15.619999885559082
2018-02-22,15.470000267028809
2018-02-23,15.5600004196167
2018-02-26,15.850000381469727
2018-02-27,15.59000015258789
2018-02-28,15.479999542236328
2018-03-01,15.489999771118164
2018-03-02,15.760000228881836
2018-03-05,15.859999656677246
2018-03-06,16.149999618530273
2018-03-07,16.15999984741211
2018-03-08,15.960000038146973
2018-03-09,15.869999885559082
2018-03-12,15.989999771118164
2018-03-13,15.920000076293945
2018-03-14,15.869999885559082
2018-03-15,15.850000381469727
2018-03-16,16.049999237060547
2018-03-19,16.059999465942383
2018-03-20,16.290000915527344
2018-03-21,16.420000076293945
2018-03-22,16.229999542236328
2018-03-23,16.389999389648438
2018-03-26,16.450000762939453
2018-03-27,16.3799991607666
2018-03-28,16.260000228881836
2018-03-29,16.360000610351562
2018-04-02,16.18000030517578
2018-04-03,16.469999313354492
2018-04-04,16.719999313354492
2018-04-05,17.0
2018-04-06,16.84000015258789
2018-04-09,16.639999389648438
2018-04-10,16.93000030517578
2018-04-11,17.350000381469727
2018-04-12,17.399999618530273
2018-04-13,17.3700008392334
2018-04-16,17.469999313354492
2018-04-17,17.709999084472656
2018-04-18,16.389999389648438
2018-04-19,16.459999084472656
2018-04-20,16.479999542236328
2018-04-23,16.809999465942383
2018-04-24,16.739999771118164
2018-04-25,16.700000762939453
2018-04-26,16.799999237060547
2018-04-27,17.950000762939453
2018-04-30,17.260000228881836
2018-05-01,17.229999542236328
2018-05-02,17.239999771118164
2018-05-03,17.170000076293945
2018-05-04,17.260000228881836
2018-05-07,17.549999237060547
2018-05-08,17.729999542236328
2018-05-09,18.15999984741211
2018-05-10,18.149999618530273
2018-05-11,17.969999313354492
2018-05-14,17.889999389648438
2018-05-15,17.950000762939453
2018-05-16,18.110000610351562
2018-05-17,18.290000915527344
2018-05-18,18.420000076293945
2018-05-21,18.729999542236328
2018-05-22,18.600000381469727
2018-05-23,18.579999923706055
2018-05-24,18.860000610351562
2018-05-25,19.0
2018-05-29,19.209999084472656
2018-05-30,19.149999618530273
2018-05-31,18.940000534057617
2018-06-01,19.149999618530273
2018-06-04,19.34000015258789
2018-06-05,19.709999084472656
2018-06-06,19.709999084472656
2018-06-07,19.450000762939453
2018-06-08,19.899999618530273
2018-06-11,20.059999465942383
2018-06-12,20.1200008392334
2018-06-13,20.15999984741211
2018-06-14,20.219999313354492
2018-06-15,20.3700008392334
2018-06-18,20.559999465942383
2018-06-19,20.670000076293945
2018-06-20,20.719999313354492
2018-06-21,20.34000015258789
2018-06-22,19.75
2018-06-25,19.229999542236328
2018-06-26,19.34000015258789
2018-06-27,19.139999389648438
2018-06-28,19.229999542236328
2018-06-29,18.969999313354492
2018-07-02,19.40999984741211
2018-07-03,19.139999389648438
2018-07-05,19.149999618530273
2018-07-06,19.309999465942383
2018-07-09,19.329999923706055
2018-07-10,19.010000228881836
2018-07-11,18.969999313354492
2018-07-12,18.59000015258789
2018-07-13,18.559999465942383
2018-07-16,18.6299991607666
2018-07-17,18.780000686645508
2018-07-18,18.829999923706055
2018-07-19,18.829999923706055
2018-07-20,19.200000762939453
2018-07-23,19.350000381469727
2018-07-24,19.059999465942383
2018-07-25,19.34000015258789
2018-07-26,19.56999969482422
2018-07-27,19.290000915527344
2018-07-30,19.149999618530273
2018-07-31,19.239999771118164
2018-08-01,19.209999084472656
2018-08-02,19.6200008392334
2018-08-03,21.719999313354492
2018-08-06,22.09000015258789
2018-08-07,21.770000457763672
2018-08-08,21.90999984741211
2018-08-09,22.260000228881836
2018-08-10,22.350000381469727
2018-08-13,22.31999969482422
2018-08-14,22.6200008392334
2018-08-15,22.479999542236328
2018-08-16,22.520000457763672
2018-08-17,22.520000457763672
2018-08-20,22.670000076293945
2018-08-21,22.93000030517578
2018-08-22,22.59000015258789
2018-08-23,22.549999237060547
2018-08-24,23.079999923706055
2018-08-27,22.889999389648438
2018-08-28,22.760000228881836
2018-08-29,22.700000762939453
2018-08-30,22.440000534057617
2018-08-31,22.809999465942383
2018-09-04,22.979999542236328
2018-09-05,23.100000381469727
2018-09-06,23.100000381469727
2018-09-07,22.940000534057617
2018-09-10,23.270000457763672
2018-09-11,23.280000686645508
2018-09-12,23.43000030517578
2018-09-13,23.209999084472656
2018-09-14,23.329999923706055
2018-09-17,23.0
2018-09-18,23.059999465942383
2018-09-19,22.850000381469727
2018-09-20,22.969999313354492
2018-09-21,22.709999084472656
2018-09-24,23.5
2018-09-25,23.3700008392334
2018-09-26,23.690000534057617
2018-09-27,24.139999389648438
2018-09-28,24.290000915527344
2018-10-01,24.149999618530273
2018-10-02,23.540000915527344
2018-10-03,23.860000610351562
2018-10-04,23.489999771118164
2018-10-05,23.219999313354492
2018-10-08,23.100000381469727
2018-10-09,23.18000030517578
2018-10-10,22.780000686645508
2018-10-11,22.8799991607666
2018-10-12,23.270000457763672
2018-10-15,23.280000686645508
2018-10-16,24.06999969482422
2018-10-17,23.93000030517578
2018-10-18,23.479999542236328
2018-10-19,22.969999313354492
2018-10-22,23.1299991607666
2018-10-23,22.06999969482422
2018-10-24,21.1200008392334
2018-10-25,21.520000457763672
2018-10-26,21.829999923706055
2018-10-29,21.09000015258789
2018-10-30,21.920000076293945
2018-10-31,21.399999618530273
2018-11-01,22.0
2018-11-02,21.670000076293945
2018-11-05,21.809999465942383
2018-11-06,22.15999984741211
2018-11-07,22.530000686645508
2018-11-08,21.90999984741211
2018-11-09,21.719999313354492
2018-11-12,21.149999618530273
2018-11-13,21.290000915527344
2018-11-14,21.09000015258789
2018-11-15,21.270000457763672
2018-11-16,21.010000228881836
2018-11-19,20.170000076293945
2018-11-20,19.079999923706055
2018-11-21,19.540000915527344
2018-11-23,19.360000610351562
2018-11-26,19.360000610351562
2018-11-27,19.059999465942383
2018-11-28,19.09000015258789
2018-11-29,18.90999984741211
2018-11-30,17.1299991607666
2018-12-03,17.530000686645508
2018-12-04,16.760000228881836
2018-12-06,16.8799991607666
2018-12-07,16.600000381469727
2018-12-10,16.43000030517578
2018-12-11,16.610000610351562
2018-12-12,16.84000015258789
2018-12-13,16.479999542236328
2018-12-14,16.6299991607666
2018-12-17,15.529999732971191
2018-12-18,15.890000343322754
2018-12-19,15.3100004196167
2018-12-20,15.220000267028809
2018-12-21,14.800000190734863
2018-12-24,14.449999809265137
2018-12-26,15.270000457763672
2018-12-27,15.4399995803833
2018-12-28,15.279999732971191
2018-12-31,15.300000190734863
2019-01-02,15.520000457763672
2019-01-03,15.229999542236328
2019-01-04,16.010000228881836
2019-01-07,15.930000305175781
2019-01-08,16.360000610351562
2019-01-09,16.56999969482422
2019-01-10,16.299999237060547
2019-01-11,16.329999923706055
2019-01-14,16.18000030517578
2019-01-15,16.469999313354492
2019-01-16,16.520000457763672
2019-01-17,16.959999084472656
2019-01-18,16.979999542236328
2019-01-22,16.510000228881836
2019-01-23,16.540000915527344
2019-01-24,16.579999923706055
2019-01-25,16.56999969482422
2019-01-28,16.389999389648438
2019-01-29,15.880000114440918
2019-01-30,16.280000686645508
2019-01-31,16.290000915527344
2019-02-01,16.280000686645508
2019-02-04,16.389999389648438
2019-02-05,16.239999771118164
2019-02-06,16.43000030517578
2019-02-07,15.550000190734863
2019-02-08,15.170000076293945
2019-02-11,15.170000076293945
2019-02-12,15.539999961853027
2019-02-13,15.920000076293945
2019-02-14,15.920000076293945
2019-02-15,16.479999542236328
2019-02-19,16.739999771118164
2019-02-20,17.059999465942383
2019-02-21,16.90999984741211
2019-02-22,17.0
2019-02-25,17.170000076293945
2019-02-26,16.8700008392334
2019-02-27,17.149999618530273
2019-02-28,17.209999084472656
2019-03-01,17.520000457763672
2019-03-04,17.440000534057617
2019-03-05,17.530000686645508
2019-03-06,17.43000030517578
2019-03-07,16.770000457763672
2019-03-08,16.829999923706055
2019-03-11,16.81999969482422
2019-03-12,16.989999771118164
2019-03-13,17.1200008392334
2019-03-14,16.889999389648438
2019-03-15,16.719999313354492
2019-03-18,16.8700008392334
2019-03-19,16.790000915527344
2019-03-20,16.56999969482422
2019-03-21,16.649999618530273
2019-03-22,15.760000228881836
2019-03-25,15.899999618530273
2019-03-26,15.859999656677246
2019-03-27,15.680000305175781
2019-03-28,15.90999984741211
2019-03-29,15.930000305175781
2019-04-01,15.9399995803833
2019-04-02,15.800000190734863
2019-04-03,15.760000228881836
2019-04-04,16.18000030517578
2019-04-05,16.489999771118164
2019-04-08,16.549999237060547
2019-04-09,16.43000030517578
2019-04-10,16.540000915527344
2019-04-11,16.5
2019-04-12,16.540000915527344
2019-04-15,16.780000686645508
2019-04-16,16.90999984741211
2019-04-17,17.190000534057617
2019-04-18,16.979999542236328
2019-04-22,16.84000015258789
2019-04-23,17.040000915527344
2019-04-24,17.479999542236328
2019-04-25,17.1200008392334
2019-04-26,17.40999984741211
2019-04-29,17.559999465942383
2019-04-30,17.559999465942383
2019-05-01,17.200000762939453
2019-05-02,17.110000610351562
2019-05-03,17.3700008392334
2019-05-06,17.360000610351562
2019-05-07,16.729999542236328
2019-05-08,16.8700008392334
2019-05-09,17.010000228881836
2019-05-10,16.0
2019-05-13,15.899999618530273
2019-05-14,16.0
2019-05-15,15.65999984741211
2019-05-16,15.970000267028809
2019-05-17,15.649999618530273
2019-05-20,15.020000457763672
2019-05-21,14.850000381469727
2019-05-22,15.329999923706055
2019-05-23,14.760000228881836
2019-05-24,15.069999694824219
2019-05-28,15.010000228881836
2019-05-29,15.0
2019-05-30,14.789999961853027
2019-05-31,14.699999809265137
2019-06-03,14.859999656677246
2019-06-04,15.539999961853027
2019-06-05,15.760000228881836
2019-06-06,15.380000114440918
2019-06-07,15.710000038146973
2019-06-10,15.989999771118164
2019-06-11,15.729999542236328
2019-06-12,15.899999618530273
2019-06-13,18.190000534057617
2019-06-14,18.059999465942383
2019-06-17,17.979999542236328
2019-06-18,18.0
2019-06-19,18.110000610351562
2019-06-20,18.270000457763672
2019-06-21,18.25
2019-06-24,18.219999313354492
2019-06-25,17.600000381469727
2019-06-26,17.440000534057617
2019-06-27,17.260000228881836
2019-06-28,17.15999984741211
2019-07-01,17.329999923706055
2019-07-02,17.350000381469727
2019-07-03,17.75
2019-07-05,17.81999969482422
2019-07-08,17.649999618530273
2019-07-09,17.700000762939453
2019-07-10,17.709999084472656
2019-07-11,18.010000228881836
2019-07-12,18.420000076293945
2019-07-15,18.31999969482422
2019-07-16,18.520000457763672
2019-07-17,18.420000076293945
2019-07-18,18.209999084472656
2019-07-19,18.170000076293945
2019-07-22,18.079999923706055
2019-07-23,18.399999618530273
2019-07-24,18.489999771118164
2019-07-25,18.360000610351562
2019-07-26,18.540000915527344
2019-07-29,18.059999465942383
2019-07-30,18.290000915527344
2019-07-31,18.34000015258789
2019-08-01,17.969999313354492
2019-08-02,17.56999969482422
2019-08-05,17.110000610351562
2019-08-06,17.299999237060547
2019-08-07,17.020000457763672
2019-08-08,17.540000915527344
2019-08-09,18.829999923706055
2019-08-12,18.030000686645508
2019-08-13,18.43000030517578
2019-08-14,17.65999984741211
2019-08-15,17.31999969482422
2019-08-16,17.31999969482422
2019-08-19,17.6299991607666
2019-08-20,17.479999542236328
2019-08-21,17.969999313354492
2019-08-22,18.040000915527344
2019-08-23,16.899999618530273
2019-08-26,16.899999618530273
2019-08-27,16.670000076293945
2019-08-28,17.299999237060547
2019-08-29,17.979999542236328
2019-08-30,17.760000228881836
2019-09-03,17.229999542236328
2019-09-04,17.56999969482422
2019-09-05,17.739999771118164
2019-09-06,17.920000076293945
2019-09-09,18.610000610351562
2019-09-10,18.290000915527344
2019-09-11,19.280000686645508
2019-09-12,19.260000228881836
2019-09-13,18.729999542236328
2019-09-16,18.850000381469727
