Date,COST
2011-11-28,82.2300033569336
2011-11-29,83.51000213623047
2011-11-30,85.30000305175781
2011-12-01,87.08999633789062
2011-12-02,86.7300033569336
2011-12-05,87.19999694824219
2011-12-06,88.05999755859375
2011-12-07,87.47000122070312
2011-12-08,85.76000213623047
2011-12-09,84.37000274658203
2011-12-12,84.1500015258789
2011-12-13,83.62999725341797
2011-12-14,82.75
2011-12-15,82.56999969482422
2011-12-16,82.56999969482422
2011-12-19,82.05999755859375
2011-12-20,83.63999938964844
2011-12-21,83.79000091552734
2011-12-22,83.7699966430664
2011-12-23,84.66000366210938
2011-12-27,84.58000183105469
2011-12-28,84.18000030517578
2011-12-29,84.33999633789062
2011-12-30,83.31999969482422
2012-01-03,84.5999984741211
2012-01-04,84.06999969482422
2012-01-05,83.26000213623047
2012-01-06,81.12999725341797
2012-01-09,79.01000213623047
2012-01-10,79.1500015258789
2012-01-11,79.98999786376953
2012-01-12,79.94999694824219
2012-01-13,80.61000061035156
2012-01-17,81.41999816894531
2012-01-18,81.76000213623047
2012-01-19,81.20999908447266
2012-01-20,81.41000366210938
2012-01-23,81.63999938964844
2012-01-24,81.7300033569336
2012-01-25,82.72000122070312
2012-01-26,82.05999755859375
2012-01-27,81.62000274658203
2012-01-30,81.44000244140625
2012-01-31,82.2699966430664
2012-02-01,83.22000122070312
2012-02-02,85.51000213623047
2012-02-03,85.36000061035156
2012-02-06,85.04000091552734
2012-02-07,84.55999755859375
2012-02-08,84.27999877929688
2012-02-09,84.52999877929688
2012-02-10,84.19999694824219
2012-02-13,83.87000274658203
2012-02-14,84.0999984741211
2012-02-15,83.23999786376953
2012-02-16,84.05000305175781
2012-02-17,84.47000122070312
2012-02-21,84.26000213623047
2012-02-22,84.30999755859375
2012-02-23,84.7699966430664
2012-02-24,84.4000015258789
2012-02-27,85.08999633789062
2012-02-28,85.2699966430664
2012-02-29,86.05999755859375
2012-03-01,86.16000366210938
2012-03-02,86.2300033569336
2012-03-05,87.62999725341797
2012-03-06,87.58000183105469
2012-03-07,87.88999938964844
2012-03-08,88.30000305175781
2012-03-09,89.33999633789062
2012-03-12,89.43000030517578
2012-03-13,89.9800033569336
2012-03-14,90.9000015258789
2012-03-15,91.45999908447266
2012-03-16,90.44000244140625
2012-03-19,90.0199966430664
2012-03-20,90.26000213623047
2012-03-21,90.63999938964844
2012-03-22,90.5
2012-03-23,90.2699966430664
2012-03-26,91.5199966430664
2012-03-27,91.27999877929688
2012-03-28,90.62000274658203
2012-03-29,89.83999633789062
2012-03-30,90.80000305175781
2012-04-02,91.83999633789062
2012-04-03,90.38999938964844
2012-04-04,89.04000091552734
2012-04-05,88.6500015258789
2012-04-09,87.87999725341797
2012-04-10,86.88999938964844
2012-04-11,87.31999969482422
2012-04-12,87.18000030517578
2012-04-13,86.31999969482422
2012-04-16,86.87999725341797
2012-04-17,87.66999816894531
2012-04-18,88.06999969482422
2012-04-19,87.12000274658203
2012-04-20,87.58000183105469
2012-04-23,86.62000274658203
2012-04-24,86.43000030517578
2012-04-25,87.27999877929688
2012-04-26,88.08000183105469
2012-04-27,88.69000244140625
2012-04-30,88.18000030517578
2012-05-01,86.97000122070312
2012-05-02,86.63999938964844
2012-05-03,84.23999786376953
2012-05-04,83.38999938964844
2012-05-07,83.1500015258789
2012-05-08,82.63999938964844
2012-05-09,82.62000274658203
2012-05-10,83.87999725341797
2012-05-11,84.5999984741211
2012-05-14,84.30000305175781
2012-05-15,84.58000183105469
2012-05-16,84.91000366210938
2012-05-17,83.47000122070312
2012-05-18,82.94000244140625
2012-05-21,83.7300033569336
2012-05-22,83.37999725341797
2012-05-23,83.30999755859375
2012-05-24,84.4800033569336
2012-05-25,84.4800033569336
2012-05-29,86.63999938964844
2012-05-30,85.80999755859375
2012-05-31,86.38999938964844
2012-06-01,85.48999786376953
2012-06-04,86.55999755859375
2012-06-05,86.7699966430664
2012-06-06,87.77999877929688
2012-06-07,88.12999725341797
2012-06-08,88.73999786376953
2012-06-11,87.91000366210938
2012-06-12,88.5
2012-06-13,87.43000030517578
2012-06-14,89.83000183105469
2012-06-15,91.44000244140625
2012-06-18,92.02999877929688
2012-06-19,91.86000061035156
2012-06-20,91.48999786376953
2012-06-21,90.4000015258789
2012-06-22,90.93000030517578
2012-06-25,90.87000274658203
2012-06-26,91.69000244140625
2012-06-27,91.31999969482422
2012-06-28,92.91999816894531
2012-06-29,95.0
2012-07-02,94.4000015258789
2012-07-03,94.41999816894531
2012-07-05,94.0
2012-07-06,93.68000030517578
2012-07-09,93.97000122070312
2012-07-10,93.80000305175781
2012-07-11,94.5
2012-07-12,94.0199966430664
2012-07-13,94.80999755859375
2012-07-16,95.1500015258789
2012-07-17,96.05999755859375
2012-07-18,95.95999908447266
2012-07-19,95.94999694824219
2012-07-20,95.61000061035156
2012-07-23,94.38999938964844
2012-07-24,94.08000183105469
2012-07-25,93.75
2012-07-26,95.91000366210938
2012-07-27,97.11000061035156
2012-07-30,96.45999908447266
2012-07-31,96.18000030517578
2012-08-01,95.94000244140625
2012-08-02,95.69999694824219
2012-08-03,97.20999908447266
2012-08-06,96.5
2012-08-07,95.80000305175781
2012-08-08,95.62999725341797
2012-08-09,95.37000274658203
2012-08-10,95.30000305175781
2012-08-13,95.62999725341797
2012-08-14,95.66999816894531
2012-08-15,96.47000122070312
2012-08-16,96.4800033569336
2012-08-17,96.13999938964844
2012-08-20,96.0199966430664
2012-08-21,95.29000091552734
2012-08-22,95.52999877929688
2012-08-23,94.73999786376953
2012-08-24,96.25
2012-08-27,96.63999938964844
2012-08-28,96.56999969482422
2012-08-29,97.11000061035156
2012-08-30,98.58999633789062
2012-08-31,97.87000274658203
2012-09-04,98.1500015258789
2012-09-05,98.22000122070312
2012-09-06,99.9800033569336
2012-09-07,99.72000122070312
2012-09-10,100.44999694824219
2012-09-11,99.5199966430664
2012-09-12,100.88999938964844
2012-09-13,102.75
2012-09-14,102.18000030517578
2012-09-17,102.25
2012-09-18,101.98999786376953
2012-09-19,101.87999725341797
2012-09-20,102.63999938964844
2012-09-21,102.36000061035156
2012-09-24,102.61000061035156
2012-09-25,101.44000244140625
2012-09-26,101.0
2012-09-27,100.30000305175781
2012-09-28,100.16000366210938
2012-10-01,100.51000213623047
2012-10-02,99.48999786376953
2012-10-03,99.62000274658203
2012-10-04,101.4800033569336
2012-10-05,101.79000091552734
2012-10-08,101.3499984741211
2012-10-09,99.63999938964844
2012-10-10,101.55999755859375
2012-10-11,98.31999969482422
2012-10-12,97.55000305175781
2012-10-15,96.51000213623047
2012-10-16,97.0
2012-10-17,96.77999877929688
2012-10-18,96.33000183105469
2012-10-19,94.77999877929688
2012-10-22,95.0
2012-10-23,95.18000030517578
2012-10-24,95.62000274658203
2012-10-25,96.62000274658203
2012-10-26,96.94000244140625
2012-10-31,98.43000030517578
2012-11-01,97.12999725341797
2012-11-02,96.12000274658203
2012-11-05,97.7300033569336
2012-11-06,98.79000091552734
2012-11-07,97.30000305175781
2012-11-08,94.73999786376953
2012-11-09,95.45999908447266
2012-11-12,95.9800033569336
2012-11-13,95.69000244140625
2012-11-14,94.47000122070312
2012-11-15,95.69999694824219
2012-11-16,95.69000244140625
2012-11-19,96.56999969482422
2012-11-20,97.12000274658203
2012-11-21,96.73999786376953
2012-11-23,97.91999816894531
2012-11-26,96.26000213623047
2012-11-27,96.51000213623047
2012-11-28,102.58000183105469
2012-11-29,101.87999725341797
2012-11-30,103.91999816894531
2012-12-03,104.58999633789062
2012-12-04,104.4000015258789
2012-12-05,105.94999694824219
2012-12-06,98.47000122070312
2012-12-07,98.55999755859375
2012-12-10,98.94999694824219
2012-12-11,98.30999755859375
2012-12-12,97.72000122070312
2012-12-13,97.8499984741211
2012-12-14,96.91999816894531
2012-12-17,98.77999877929688
2012-12-18,99.86000061035156
2012-12-19,98.68000030517578
2012-12-20,99.19999694824219
2012-12-21,99.48999786376953
2012-12-24,99.44000244140625
2012-12-26,98.68000030517578
2012-12-27,97.91999816894531
2012-12-28,96.97000122070312
2012-12-31,98.7300033569336
2013-01-02,101.44999694824219
2013-01-03,102.48999786376953
2013-01-04,102.16000366210938
2013-01-07,101.37000274658203
2013-01-08,101.18000030517578
2013-01-09,101.2300033569336
2013-01-10,100.73999786376953
2013-01-11,100.27999877929688
2013-01-14,100.37000274658203
2013-01-15,101.1500015258789
2013-01-16,101.52999877929688
2013-01-17,100.95999908447266
2013-01-18,101.19999694824219
2013-01-22,102.1500015258789
2013-01-23,102.12000274658203
2013-01-24,102.88999938964844
2013-01-25,102.36000061035156
2013-01-28,102.48999786376953
2013-01-29,103.36000061035156
2013-01-30,102.52999877929688
2013-01-31,102.33999633789062
2013-02-01,104.1500015258789
2013-02-04,102.4800033569336
2013-02-05,103.30999755859375
2013-02-06,101.69999694824219
2013-02-07,101.8499984741211
2013-02-08,102.79000091552734
2013-02-11,101.98999786376953
2013-02-12,101.76000213623047
2013-02-13,101.62999725341797
2013-02-14,102.0199966430664
2013-02-15,102.16999816894531
2013-02-19,101.9000015258789
2013-02-20,101.08000183105469
2013-02-21,100.69000244140625
2013-02-22,101.16000366210938
2013-02-25,100.08999633789062
2013-02-26,99.44999694824219
2013-02-27,100.7300033569336
2013-02-28,101.29000091552734
2013-03-01,101.41999816894531
2013-03-04,103.43000030517578
2013-03-05,103.1500015258789
2013-03-06,102.55999755859375
2013-03-07,101.97000122070312
2013-03-08,103.04000091552734
2013-03-11,102.44000244140625
2013-03-12,103.75
2013-03-13,103.41999816894531
2013-03-14,102.91000366210938
2013-03-15,101.75
2013-03-18,101.68000030517578
2013-03-19,102.12000274658203
2013-03-20,103.08000183105469
2013-03-21,103.5199966430664
2013-03-22,105.11000061035156
2013-03-25,105.47000122070312
2013-03-26,105.97000122070312
2013-03-27,106.63999938964844
2013-03-28,106.11000061035156
2013-04-01,105.80999755859375
2013-04-02,107.68000030517578
2013-04-03,106.36000061035156
2013-04-04,106.36000061035156
2013-04-05,105.80000305175781
2013-04-08,107.04000091552734
2013-04-09,105.79000091552734
2013-04-10,105.75
2013-04-11,106.01000213623047
2013-04-12,106.12999725341797
2013-04-15,104.20999908447266
2013-04-16,105.55000305175781
2013-04-17,104.7699966430664
2013-04-18,103.61000061035156
2013-04-19,104.44999694824219
2013-04-22,105.16000366210938
2013-04-23,107.25
2013-04-24,107.83000183105469
2013-04-25,109.12999725341797
2013-04-26,109.2699966430664
2013-04-29,108.62999725341797
2013-04-30,108.43000030517578
2013-05-01,108.22000122070312
2013-05-02,108.69000244140625
2013-05-03,109.75
2013-05-06,109.08999633789062
2013-05-07,109.70999908447266
2013-05-08,109.61000061035156
2013-05-09,109.13999938964844
2013-05-10,109.98999786376953
2013-05-13,110.01000213623047
2013-05-14,111.38999938964844
2013-05-15,112.81999969482422
2013-05-16,111.51000213623047
2013-05-17,113.05000305175781
2013-05-20,112.0199966430664
2013-05-21,113.4800033569336
2013-05-22,113.37999725341797
2013-05-23,113.19000244140625
2013-05-24,114.38999938964844
2013-05-28,114.83000183105469
2013-05-29,112.94999694824219
2013-05-30,111.87999725341797
2013-05-31,109.62999725341797
2013-06-03,110.87999725341797
2013-06-04,110.66000366210938
2013-06-05,109.16999816894531
2013-06-06,111.08999633789062
2013-06-07,110.58000183105469
2013-06-10,110.30999755859375
2013-06-11,110.0199966430664
2013-06-12,109.4000015258789
2013-06-13,110.87999725341797
2013-06-14,111.0
2013-06-17,111.69999694824219
2013-06-18,112.08999633789062
2013-06-19,110.19000244140625
2013-06-20,107.55999755859375
2013-06-21,108.6500015258789
2013-06-24,109.63999938964844
2013-06-25,110.25
2013-06-26,111.18000030517578
2013-06-27,111.48999786376953
2013-06-28,110.56999969482422
2013-07-01,110.43000030517578
2013-07-02,110.8499984741211
2013-07-03,110.91000366210938
2013-07-05,111.76000213623047
2013-07-08,112.62000274658203
2013-07-09,113.3499984741211
2013-07-10,113.6500015258789
2013-07-11,115.88999938964844
2013-07-12,116.45999908447266
2013-07-15,115.88999938964844
2013-07-16,116.52999877929688
2013-07-17,117.4000015258789
2013-07-18,117.05999755859375
2013-07-19,118.06999969482422
2013-07-22,118.05000305175781
2013-07-23,119.0999984741211
2013-07-24,117.9000015258789
2013-07-25,117.44999694824219
2013-07-26,116.56999969482422
2013-07-29,117.13999938964844
2013-07-30,116.93000030517578
2013-07-31,117.41999816894531
2013-08-01,118.33999633789062
2013-08-02,119.37000274658203
2013-08-05,120.06999969482422
2013-08-06,119.5
2013-08-07,119.33999633789062
2013-08-08,117.38999938964844
2013-08-09,115.62999725341797
2013-08-12,115.7300033569336
2013-08-13,115.6500015258789
2013-08-14,113.77999877929688
2013-08-15,111.79000091552734
2013-08-16,111.9000015258789
2013-08-19,112.08000183105469
2013-08-20,112.83999633789062
2013-08-21,111.95999908447266
2013-08-22,112.23999786376953
2013-08-23,113.06999969482422
2013-08-26,111.87000274658203
2013-08-27,111.66999816894531
2013-08-28,110.45999908447266
2013-08-29,111.38999938964844
2013-08-30,111.87000274658203
2013-09-03,111.9800033569336
2013-09-04,111.5
2013-09-05,114.62000274658203
2013-09-06,114.3499984741211
2013-09-09,115.3499984741211
2013-09-10,117.31999969482422
2013-09-11,119.25
2013-09-12,118.19000244140625
2013-09-13,117.02999877929688
2013-09-16,117.3499984741211
2013-09-17,117.91000366210938
2013-09-18,118.63999938964844
2013-09-19,119.19999694824219
2013-09-20,117.94000244140625
2013-09-23,117.56999969482422
2013-09-24,116.33999633789062
2013-09-25,115.41000366210938
2013-09-26,116.4000015258789
2013-09-27,115.72000122070312
2013-09-30,115.16999816894531
2013-10-01,115.0
2013-10-02,114.81999969482422
2013-10-03,114.41999816894531
2013-10-04,114.44000244140625
2013-10-07,113.41000366210938
2013-10-08,112.20999908447266
2013-10-09,114.58999633789062
2013-10-10,115.69999694824219
2013-10-11,115.9000015258789
2013-10-14,116.26000213623047
2013-10-15,115.36000061035156
2013-10-16,117.36000061035156
2013-10-17,118.26000213623047
2013-10-18,117.63999938964844
2013-10-21,117.37999725341797
2013-10-22,117.80999755859375
2013-10-23,117.16000366210938
2013-10-24,116.23999786376953
2013-10-25,116.44000244140625
2013-10-28,117.3499984741211
2013-10-29,118.75
2013-10-30,117.76000213623047
2013-10-31,118.0
2013-11-01,119.62000274658203
2013-11-04,120.33999633789062
2013-11-05,120.12999725341797
2013-11-06,124.06999969482422
2013-11-07,122.77999877929688
2013-11-08,122.77999877929688
2013-11-11,123.0199966430664
2013-11-12,122.44999694824219
2013-11-13,123.16999816894531
2013-11-14,123.73999786376953
2013-11-15,124.29000091552734
2013-11-18,123.30999755859375
2013-11-19,123.62999725341797
2013-11-20,122.76000213623047
2013-11-21,123.88999938964844
2013-11-22,125.20999908447266
2013-11-25,125.16999816894531
2013-11-26,125.18000030517578
2013-11-27,125.37999725341797
2013-11-29,125.43000030517578
2013-12-02,123.69000244140625
2013-12-03,123.81999969482422
2013-12-04,122.97000122070312
2013-12-05,120.94999694824219
2013-12-06,122.05999755859375
2013-12-09,121.66000366210938
2013-12-10,120.04000091552734
2013-12-11,118.56999969482422
2013-12-12,118.22000122070312
2013-12-13,117.91000366210938
2013-12-16,118.0
2013-12-17,117.55000305175781
2013-12-18,118.5
2013-12-19,117.98999786376953
2013-12-20,118.52999877929688
2013-12-23,118.69000244140625
2013-12-24,118.69000244140625
2013-12-26,118.62999725341797
2013-12-27,118.52999877929688
2013-12-30,118.7699966430664
2013-12-31,119.0199966430664
2014-01-02,117.80999755859375
2014-01-03,117.29000091552734
2014-01-06,116.4000015258789
2014-01-07,115.86000061035156
2014-01-08,114.05000305175781
2014-01-09,118.51000213623047
2014-01-10,117.8499984741211
2014-01-13,114.7699966430664
2014-01-14,116.2300033569336
2014-01-15,116.23999786376953
2014-01-16,115.55999755859375
2014-01-17,116.29000091552734
2014-01-21,114.93000030517578
2014-01-22,113.75
2014-01-23,112.80000305175781
2014-01-24,112.12999725341797
2014-01-27,113.08000183105469
2014-01-28,114.37999725341797
2014-01-29,112.2300033569336
2014-01-30,112.7300033569336
2014-01-31,112.36000061035156
2014-02-03,110.18000030517578
2014-02-04,110.88999938964844
2014-02-05,110.51000213623047
2014-02-06,114.26000213623047
2014-02-07,114.04000091552734
2014-02-10,113.8499984741211
2014-02-11,114.98999786376953
2014-02-12,114.80999755859375
2014-02-13,115.80999755859375
2014-02-14,116.0999984741211
2014-02-18,115.36000061035156
2014-02-19,114.91000366210938
2014-02-20,115.05999755859375
2014-02-21,113.19000244140625
2014-02-24,113.94000244140625
2014-02-25,115.45999908447266
2014-02-26,115.87999725341797
2014-02-27,116.22000122070312
2014-02-28,116.80000305175781
2014-03-03,115.75
2014-03-04,116.6500015258789
2014-03-05,116.47000122070312
2014-03-06,113.26000213623047
2014-03-07,113.5
2014-03-10,114.58999633789062
2014-03-11,114.70999908447266
2014-03-12,115.20999908447266
